"id1","id2","id3","id4","cropno","s4bii_b74i","s4bii_b74ii","s4bii_b75i","s4bii_b75ii","s4bii_b76i","s4bii_b76ii","s4bii_b77","s4bii_b78","s4bii_b79","s4bii_b80","s4bii_b81","s4bii_b82","hhno"
9,154,328,26,2,19,"MAIZE",5,18,2.5,18,6,1,"77",2,,,109328026
9,154,328,26,9,,,,,,,,,,,,,109328026
9,154,328,26,11,,,,,,,,,,,,,109328026
9,154,328,26,7,,,,,,,,,,,,,109328026
9,154,328,26,13,,,,,,,,,,,,,109328026
9,154,328,26,14,,,,,,,,,,,,,109328026
9,154,328,26,5,,,,,,,,,,,,,109328026
9,154,328,26,12,,,,,,,,,,,,,109328026
9,154,328,26,1,21,"MILLET",4,18,2,18,6,1,"77",2,,,109328026
9,154,328,26,15,,,,,,,,,,,,,109328026
9,154,328,26,6,,,,,,,,,,,,,109328026
9,154,328,26,3,,,,,,,,,,,,,109328026
9,154,328,26,10,,,,,,,,,,,,,109328026
9,154,328,37,5,,,,,,,,,,,,,109328037
9,154,328,37,15,,,,,,,,,,,,,109328037
9,154,328,37,2,,,,,,,,,,,,,109328037
9,154,328,37,13,,,,,,,,,,,,,109328037
9,154,328,37,4,,,,,,,,,,,,,109328037
9,154,328,37,11,,,,,,,,,,,,,109328037
9,154,328,37,7,,,,,,,,,,,,,109328037
9,154,328,37,6,,,,,,,,,,,,,109328037
9,154,328,37,9,,,,,,,,,,,,,109328037
9,154,328,37,3,,,,,,,,,,,,,109328037
9,154,328,37,12,,,,,,,,,,,,,109328037
9,154,328,37,14,,,,,,,,,,,,,109328037
9,154,328,37,10,,,,,,,,,,,,,109328037
9,154,328,37,8,,,,,,,,,,,,,109328037
9,154,328,37,1,19,"MAIZE",35,18,30,18,2,1,"77",1,25,"1",109328037
9,154,328,44,14,,,,,,,,,,,,,109328044
9,154,328,44,5,,,,,,,,,,,,,109328044
9,154,328,44,11,,,,,,,,,,,,,109328044
9,154,328,44,6,,,,,,,,,,,,,109328044
9,154,328,44,2,19,"MAIZE",10,18,7,18,2,1,"Wonderful",2,,,109328044
9,154,328,44,3,,,,,,,,,,,,,109328044
9,154,328,44,10,,,,,,,,,,,,,109328044
9,154,328,44,8,,,,,,,,,,,,,109328044
9,154,328,44,9,,,,,,,,,,,,,109328044
9,154,328,44,1,19,"MAIZE",10,18,8,18,2,1,"Wonderful",2,,,109328044
9,154,328,44,4,,,,,,,,,,,,,109328044
9,154,328,44,15,,,,,,,,,,,,,109328044
9,154,328,44,7,,,,,,,,,,,,,109328044
9,154,328,44,12,,,,,,,,,,,,,109328044
9,154,328,44,13,,,,,,,,,,,,,109328044
9,154,328,45,13,,,,,,,,,,,,,109328045
9,154,328,45,10,,,,,,,,,,,,,109328045
9,154,328,45,14,,,,,,,,,,,,,109328045
9,154,328,45,11,,,,,,,,,,,,,109328045
9,154,328,45,15,,,,,,,,,,,,,109328045
9,154,328,45,5,,,,,,,,,,,,,109328045
9,154,328,45,4,,,,,,,,,,,,,109328045
9,154,328,45,6,,,,,,,,,,,,,109328045
9,154,328,45,8,,,,,,,,,,,,,109328045
9,154,328,45,1,21,"MILLET",5,18,2,18,2,1,"WOUNDERFUL 77",2,,,109328045
9,154,328,45,9,,,,,,,,,,,,,109328045
9,154,328,45,3,,,,,,,,,,,,,109328045
9,154,328,45,12,,,,,,,,,,,,,109328045
9,154,328,45,2,19,"MAIZE",10,18,7,18,3,1,"WOUNDERFUL 77",2,,,109328045
9,154,328,45,7,,,,,,,,,,,,,109328045
9,154,328,46,2,31,"RICE",6,18,2,18,3,2,,2,,,109328046
9,154,328,46,12,,,,,,,,,,,,,109328046
9,154,328,46,3,,,,,,,,,,,,,109328046
9,154,328,46,1,19,"MAIZE",12,18,3,18,3,2,,2,,,109328046
9,154,328,46,4,,,,,,,,,,,,,109328046
9,154,328,46,7,,,,,,,,,,,,,109328046
9,154,328,46,10,,,,,,,,,,,,,109328046
9,154,328,46,8,,,,,,,,,,,,,109328046
9,154,328,46,9,,,,,,,,,,,,,109328046
9,154,328,46,13,,,,,,,,,,,,,109328046
9,154,328,46,14,,,,,,,,,,,,,109328046
9,154,328,46,11,,,,,,,,,,,,,109328046
9,154,328,46,6,,,,,,,,,,,,,109328046
9,154,328,46,5,,,,,,,,,,,,,109328046
9,154,328,46,15,,,,,,,,,,,,,109328046
9,156,317,89,8,,,,,,,,,,,,,109317089
9,156,317,89,9,,,,,,,,,,,,,109317089
9,156,317,89,13,,,,,,,,,,,,,109317089
9,156,317,89,7,,,,,,,,,,,,,109317089
9,156,317,89,11,,,,,,,,,,,,,109317089
9,156,317,89,10,,,,,,,,,,,,,109317089
9,156,317,89,5,,,,,,,,,,,,,109317089
9,156,317,89,4,,,,,,,,,,,,,109317089
9,156,317,89,6,,,,,,,,,,,,,109317089
9,156,317,89,14,,,,,,,,,,,,,109317089
9,156,317,89,15,,,,,,,,,,,,,109317089
9,156,317,89,12,,,,,,,,,,,,,109317089
9,156,317,89,1,14,"GROUNDNUT",2.5,18,2.5,19,2,2,,,,,109317089
9,156,317,89,3,,,,,,,,,,,,,109317089
9,156,317,89,2,3,"BEANS",4,6,4,6,2,2,,,,,109317089
9,156,317,136,4,,,,,,,,,,,,,109317136
9,156,317,136,10,,,,,,,,,,,,,109317136
9,156,317,136,8,,,,,,,,,,,,,109317136
9,156,317,136,9,,,,,,,,,,,,,109317136
9,156,317,136,7,,,,,,,,,,,,,109317136
9,156,317,136,13,,,,,,,,,,,,,109317136
9,156,317,136,1,19,"GROUNDNUTS",10,18,10,,3,2,,2,,,109317136
9,156,317,136,2,14,"MAIZE",7,18,7,,3,2,,2,,,109317136
9,156,317,136,6,,,,,,,,,,,,,109317136
9,156,317,136,14,,,,,,,,,,,,,109317136
9,156,317,136,15,,,,,,,,,,,,,109317136
9,156,317,136,12,,,,,,,,,,,,,109317136
9,156,317,136,11,,,,,,,,,,,,,109317136
9,156,317,136,3,15,"G.CORN",7,18,7,,3,2,,2,,,109317136
9,156,317,136,5,,,,,,,,,,,,,109317136
9,156,319,1,1,21,"MILLET",1,18,1,18,3,2,,2,,,109319001
9,156,319,1,4,31,"RICE",2,18,2,18,3,2,,2,,,109319001
9,156,319,1,15,,,,,,,,,,,,,109319001
9,156,319,1,9,,,,,,,,,,,,,109319001
9,156,319,1,6,,,,,,,,,,,,,109319001
9,156,319,1,3,15,"GUINEA CORN",1,18,1,18,3,2,,2,,,109319001
9,156,319,1,10,,,,,,,,,,,,,109319001
9,156,319,1,12,,,,,,,,,,,,,109319001
9,156,319,1,2,14,"GROUNDNUTS",2,18,2,18,3,2,,2,,,109319001
9,156,319,1,8,,,,,,,,,,,,,109319001
9,156,319,1,5,,,,,,,,,,,,,109319001
9,156,319,1,7,,,,,,,,,,,,,109319001
9,156,319,1,11,,,,,,,,,,,,,109319001
9,156,319,1,14,,,,,,,,,,,,,109319001
9,156,319,1,13,,,,,,,,,,,,,109319001
9,156,319,2,10,,,,,,,,,,,,,109319002
9,156,319,2,7,,,,,,,,,,,,,109319002
9,156,319,2,4,3,"BEANS",20,6,10,6,3,2,,2,,,109319002
9,156,319,2,5,,,,,,,,,,,,,109319002
9,156,319,2,3,15,"GUINEA CORN",1,18,1,18,3,2,,2,,,109319002
9,156,319,2,12,,,,,,,,,,,,,109319002
9,156,319,2,15,,,,,,,,,,,,,109319002
9,156,319,2,14,,,,,,,,,,,,,109319002
9,156,319,2,9,,,,,,,,,,,,,109319002
9,156,319,2,11,,,,,,,,,,,,,109319002
9,156,319,2,1,21,"MILLET",1,18,1,18,3,2,,2,,,109319002
9,156,319,2,6,,,,,,,,,,,,,109319002
9,156,319,2,2,14,"GROUNDNUTS",1,18,1,18,3,2,,2,,,109319002
9,156,319,2,8,,,,,,,,,,,,,109319002
9,156,319,2,13,,,,,,,,,,,,,109319002
9,156,319,7,6,,,,,,,,,,,,,109319007
9,156,319,7,8,,,,,,,,,,,,,109319007
9,156,319,7,12,,,,,,,,,,,,,109319007
9,156,319,7,1,21,"MILLET",1,18,1,18,3,2,,2,,,109319007
9,156,319,7,10,,,,,,,,,,,,,109319007
9,156,319,7,13,,,,,,,,,,,,,109319007
9,156,319,7,5,3,"BEANS",20,6,,,3,2,,2,,,109319007
9,156,319,7,3,14,"GROUNDNUTS",2,18,2,18,3,2,,2,,,109319007
9,156,319,7,11,,,,,,,,,,,,,109319007
9,156,319,7,9,,,,,,,,,,,,,109319007
9,156,319,7,2,15,"GUINEA CORN",2,18,1,18,3,2,,2,,,109319007
9,156,319,7,7,,,,,,,,,,,,,109319007
9,156,319,7,15,,,,,,,,,,,,,109319007
9,156,319,7,14,,,,,,,,,,,,,109319007
9,156,319,7,4,31,"RICE",3,18,3,18,3,2,,2,,,109319007
9,156,319,8,8,,,,,,,,,,,,,109319008
9,156,319,8,2,14,,2,18,2,18,3,2,,2,,,109319008
9,156,319,8,4,31,,2,18,2,18,3,2,,2,,,109319008
9,156,319,8,13,,,,,,,,,,,,,109319008
9,156,319,8,5,,,,,,,,,,,,,109319008
9,156,319,8,14,,,,,,,,,,,,,109319008
9,156,319,8,3,15,,1,18,1,18,3,2,,2,,,109319008
9,156,319,8,6,,,,,,,,,,,,,109319008
9,156,319,8,9,,,,,,,,,,,,,109319008
9,156,319,8,15,,,,,,,,,,,,,109319008
9,156,319,8,1,21,"MILLET",1,18,1,18,3,2,,2,,,109319008
9,156,319,8,7,,,,,,,,,,,,,109319008
9,156,319,8,10,,,,,,,,,,,,,109319008
9,156,319,8,12,,,,,,,,,,,,,109319008
9,156,319,8,11,,,,,,,,,,,,,109319008
9,156,319,9,8,,,,,,,,,,,,,109319009
9,156,319,9,1,31,"RICE",1,18,1,18,3,2,,,,,109319009
9,156,319,9,5,,,,,,,,,,,,,109319009
9,156,319,9,12,,,,,,,,,,,,,109319009
9,156,319,9,7,,,,,,,,,,,,,109319009
9,156,319,9,14,,,,,,,,,,,,,109319009
9,156,319,9,10,,,,,,,,,,,,,109319009
9,156,319,9,3,3,"BEANS",3,6,1,6,3,2,,,,,109319009
9,156,319,9,4,,,,,,,,,,,,,109319009
9,156,319,9,11,,,,,,,,,,,,,109319009
9,156,319,9,2,21,"MILLET",1,18,1,18,3,2,,,,,109319009
9,156,319,9,15,,,,,,,,,,,,,109319009
9,156,319,9,9,,,,,,,,,,,,,109319009
9,156,319,9,6,,,,,,,,,,,,,109319009
9,156,319,9,13,,,,,,,,,,,,,109319009
9,156,319,10,15,,,,,,,,,,,,,109319010
9,156,319,10,12,,,,,,,,,,,,,109319010
9,156,319,10,13,,,,,,,,,,,,,109319010
9,156,319,10,2,15,"GUINEA CORN",1,18,1,18,3,2,,,,,109319010
9,156,319,10,14,,,,,,,,,,,,,109319010
9,156,319,10,7,,,,,,,,,,,,,109319010
9,156,319,10,4,31,"RICE",2,18,2,18,3,2,,,,,109319010
9,156,319,10,5,14,"GROUNDNUTS",1,18,1,18,3,2,,,,,109319010
9,156,319,10,1,21,"MILLET",2,18,2,18,3,2,,,,,109319010
9,156,319,10,3,31,"RICE",2,18,2,18,3,2,,,,,109319010
9,156,319,10,11,,,,,,,,,,,,,109319010
9,156,319,10,6,3,"BEANS",5,6,5,6,3,2,,,,,109319010
9,156,319,10,8,,,,,,,,,,,,,109319010
9,156,319,10,9,,,,,,,,,,,,,109319010
9,156,319,10,10,,,,,,,,,,,,,109319010
9,156,319,16,4,31,,2,18,2,18,3,2,,2,,,109319016
9,156,319,16,14,,,,,,,,,,,,,109319016
9,156,319,16,15,,,,,,,,,,,,,109319016
9,156,319,16,12,,,,,,,,,,,,,109319016
9,156,319,16,2,14,,2,18,2,18,3,2,,2,,,109319016
9,156,319,16,3,15,,10,6,10,6,3,2,,2,,,109319016
9,156,319,16,13,,,,,,,,,,,,,109319016
9,156,319,16,1,21,,1,18,1,18,3,2,,2,,,109319016
9,156,319,16,10,,,,,,,,,,,,,109319016
9,156,319,16,7,,,,,,,,,,,,,109319016
9,156,319,16,5,3,,10,18,10,18,3,2,,2,,,109319016
9,156,319,16,8,,,,,,,,,,,,,109319016
9,156,319,16,9,,,,,,,,,,,,,109319016
9,156,319,16,6,,,,,,,,,,,,,109319016
9,156,319,16,11,,,,,,,,,,,,,109319016
9,156,319,18,12,,,,,,,,,,,,,109319018
9,156,319,18,11,,,,,,,,,,,,,109319018
9,156,319,18,7,,,,,,,,,,,,,109319018
9,156,319,18,8,,,,,,,,,,,,,109319018
9,156,319,18,6,,,,,,,,,,,,,109319018
9,156,319,18,1,21,"MILLET",1,18,1,18,3,2,,2,,,109319018
9,156,319,18,4,3,"BEANS",3,6,3,6,3,2,,1,,,109319018
9,156,319,18,2,14,"GROUNDNUTS",2,18,1,18,3,2,,2,,,109319018
9,156,319,18,10,,,,,,,,,,,,,109319018
9,156,319,18,15,,,,,,,,,,,,,109319018
9,156,319,18,5,,,,,,,,,,,,,109319018
9,156,319,18,13,,,,,,,,,,,,,109319018
9,156,319,18,14,,,,,,,,,,,,,109319018
9,156,319,18,3,15,"GUINEA CORN",1,18,1,18,3,2,,2,,,109319018
9,156,319,18,9,,,,,,,,,,,,,109319018
9,156,319,19,5,3,"BEANS",2,6,2,6,3,2,,,,,109319019
9,156,319,19,14,,,,,,,,,,,,,109319019
9,156,319,19,6,,,,,,,,,,,,,109319019
9,156,319,19,11,,,,,,,,,,,,,109319019
9,156,319,19,13,,,,,,,,,,,,,109319019
9,156,319,19,1,21,"MILLET",1,18,1,18,3,2,,,,,109319019
9,156,319,19,2,15,"GUINEA CORN",1,4,,4,3,2,,,,,109319019
9,156,319,19,9,,,,,,,,,,,,,109319019
9,156,319,19,4,31,"RICE",1,18,,18,3,2,,,,,109319019
9,156,319,19,7,,,,,,,,,,,,,109319019
9,156,319,19,15,,,,,,,,,,,,,109319019
9,156,319,19,8,,,,,,,,,,,,,109319019
9,156,319,19,10,,,,,,,,,,,,,109319019
9,156,319,19,3,14,"GROUNDNUTS",1,4,,4,3,2,,,,,109319019
9,156,319,19,12,,,,,,,,,,,,,109319019
9,156,319,22,11,,,,,,,,,,,,,109319022
9,156,319,22,2,,,1,,1,,3,2,,,,,109319022
9,156,319,22,12,,,,,,,,,,,,,109319022
9,156,319,22,4,,,,,,,,,,,,,109319022
9,156,319,22,8,,,,,,,,,,,,,109319022
9,156,319,22,3,,,1,,1,,3,2,,,,,109319022
9,156,319,22,9,,,,,,,,,,,,,109319022
9,156,319,22,10,,,,,,,,,,,,,109319022
9,156,319,22,13,,,,,,,,,,,,,109319022
9,156,319,22,1,,,1,,1,,3,2,,,,,109319022
9,156,319,22,14,,,,,,,,,,,,,109319022
9,156,319,22,7,,,,,,,,,,,,,109319022
9,156,319,22,5,,,,,,,,,,,,,109319022
9,156,319,22,15,,,,,,,,,,,,,109319022
9,156,319,22,6,,,,,,,,,,,,,109319022
9,156,319,24,10,,,,,,,,,,,,,109319024
9,156,319,24,15,,,,,,,,,,,,,109319024
9,156,319,24,14,,,,,,,,,,,,,109319024
9,156,319,24,12,,,,,,,,,,,,,109319024
9,156,319,24,13,,,,,,,,,,,,,109319024
9,156,319,24,2,14,"GROUNDNUTS",1,4,1,4,3,2,,,,,109319024
9,156,319,24,6,,,,,,,,,,,,,109319024
9,156,319,24,5,,,,,,,,,,,,,109319024
9,156,319,24,11,,,,,,,,,,,,,109319024
9,156,319,24,8,,,,,,,,,,,,,109319024
9,156,319,24,7,,,,,,,,,,,,,109319024
9,156,319,24,9,,,,,,,,,,,,,109319024
9,156,319,24,4,,,,,,,,,,,,,109319024
9,156,319,24,1,21,"MILLET",1,4,1,4,3,2,,,,,109319024
9,156,319,24,3,31,"RICE",5,6,5,6,3,2,,,,,109319024
9,156,319,25,4,31,"RICE",1,4,1,4,3,2,,2,,,109319025
9,156,319,25,10,,,,,,,,,,,,,109319025
9,156,319,25,11,,,,,,,,,,,,,109319025
9,156,319,25,1,21,"MILLET",1,4,1,4,3,2,,2,,,109319025
9,156,319,25,8,,,,,,,,,,,,,109319025
9,156,319,25,9,,,,,,,,,,,,,109319025
9,156,319,25,14,,,,,,,,,,,,,109319025
9,156,319,25,3,15,"GUINEA CORN",1,4,1,4,3,2,,2,,,109319025
9,156,319,25,15,,,,,,,,,,,,,109319025
9,156,319,25,2,14,"GROUNDNUTS",1,4,1,4,3,2,,2,,,109319025
9,156,319,25,5,,,,,,,,,,,,,109319025
9,156,319,25,13,,,,,,,,,,,,,109319025
9,156,319,25,12,,,,,,,,,,,,,109319025
9,156,319,25,6,,,,,,,,,,,,,109319025
9,156,319,25,7,,,,,,,,,,,,,109319025
9,156,319,27,13,,,,,,,,,,,,,109319027
9,156,319,27,11,,,,,,,,,,,,,109319027
9,156,319,27,12,,,,,,,,,,,,,109319027
9,156,319,27,2,14,"GROUNDNUTS",2,18,2,18,3,2,,,,,109319027
9,156,319,27,4,,,,,,,,,,,,,109319027
9,156,319,27,7,,,,,,,,,,,,,109319027
9,156,319,27,14,,,,,,,,,,,,,109319027
9,156,319,27,10,,,,,,,,,,,,,109319027
9,156,319,27,5,,,,,,,,,,,,,109319027
9,156,319,27,6,,,,,,,,,,,,,109319027
9,156,319,27,3,31,"RICE",1,18,1,18,3,2,,,,,109319027
9,156,319,27,15,,,,,,,,,,,,,109319027
9,156,319,27,9,,,,,,,,,,,,,109319027
9,156,319,27,1,21,"MILLET",2,18,1,18,3,2,,,,,109319027
9,156,319,27,8,,,,,,,,,,,,,109319027
9,156,319,29,1,15,"GUINEA CORN",1,3,1,3,3,2,,1,5,,109319029
9,156,319,29,6,,,,,,,,,,,,,109319029
9,156,319,29,15,,,,,,,,,,,,,109319029
9,156,319,29,4,,,,,,,,,,,,,109319029
9,156,319,29,14,,,,,,,,,,,,,109319029
9,156,319,29,11,,,,,,,,,,,,,109319029
9,156,319,29,12,,,,,,,,,,,,,109319029
9,156,319,29,13,,,,,,,,,,,,,109319029
9,156,319,29,8,,,,,,,,,,,,,109319029
9,156,319,29,10,,,,,,,,,,,,,109319029
9,156,319,29,5,,,,,,,,,,,,,109319029
9,156,319,29,9,,,,,,,,,,,,,109319029
9,156,319,29,7,,,,,,,,,,,,,109319029
9,156,319,29,3,,,,,,,,,,,,,109319029
9,156,319,29,2,,,,,,,,,,,,,109319029
9,156,319,30,10,,,,,,,,,,,,,109319030
9,156,319,30,3,15,"GUINEA CORN",1,18,1,18,3,2,,,,,109319030
9,156,319,30,12,,,,,,,,,,,,,109319030
9,156,319,30,5,3,"BEANS",5,6,5,6,3,2,,,,,109319030
9,156,319,30,4,19,"MAIZE",2,18,2,18,3,2,,,,,109319030
9,156,319,30,2,14,"GROUNDNUTS",2,18,2,18,3,2,,,,,109319030
9,156,319,30,7,,,,,,,,,,,,,109319030
9,156,319,30,13,,,,,,,,,,,,,109319030
9,156,319,30,8,,,,,,,,,,,,,109319030
9,156,319,30,11,,,,,,,,,,,,,109319030
9,156,319,30,9,,,,,,,,,,,,,109319030
9,156,319,30,6,,,,,,,,,,,,,109319030
9,156,319,30,15,,,,,,,,,,,,,109319030
9,156,319,30,14,,,,,,,,,,,,,109319030
9,156,319,30,1,21,"MILLET",1,18,1,18,3,2,,,,,109319030
9,156,320,1,12,,,,,,,,,,,,,109320001
9,156,320,1,4,,,,,,,,,,,,,109320001
9,156,320,1,8,,,,,,,,,,,,,109320001
9,156,320,1,5,,,,,,,,,,,,,109320001
9,156,320,1,2,15,"G'CORN",16,18,10,,3,1,"Don't Know",1,20,"5",109320001
9,156,320,1,14,,,,,,,,,,,,,109320001
9,156,320,1,10,,,,,,,,,,,,,109320001
9,156,320,1,7,,,,,,,,,,,,,109320001
9,156,320,1,3,,,,,,,,,,,,,109320001
9,156,320,1,1,21,"MILLET",8,18,4,18,3,1,"Don't Know",1,15,"5",109320001
9,156,320,1,9,,,,,,,,,,,,,109320001
9,156,320,1,15,,,,,,,,,,,,,109320001
9,156,320,1,13,,,,,,,,,,,,,109320001
9,156,320,1,6,,,,,,,,,,,,,109320001
9,156,320,1,11,,,,,,,,,,,,,109320001
9,156,320,3,15,,,,,,,,,,,,,109320003
9,156,320,3,6,,,,,,,,,,,,,109320003
9,156,320,3,5,,,,,,,,,,,,,109320003
9,156,320,3,7,,,,,,,,,,,,,109320003
9,156,320,3,12,,,,,,,,,,,,,109320003
9,156,320,3,2,,,,,,,,,,,,,109320003
9,156,320,3,11,,,,,,,,,,,,,109320003
9,156,320,3,3,,,,,,,,,,,,,109320003
9,156,320,3,13,,,,,,,,,,,,,109320003
9,156,320,3,14,,,,,,,,,,,,,109320003
9,156,320,3,9,,,,,,,,,,,,,109320003
9,156,320,3,10,,,,,,,,,,,,,109320003
9,156,320,3,8,,,,,,,,,,,,,109320003
9,156,320,3,1,21,"MILLET",2,18,1,18,3,2,,2,,,109320003
9,156,320,3,4,,,,,,,,,,,,,109320003
9,156,320,5,2,,,,,,,,,,,,,109320005
9,156,320,5,15,,,,,,,,,,,,,109320005
9,156,320,5,14,,,,,,,,,,,,,109320005
9,156,320,5,11,,,,,,,,,,,,,109320005
9,156,320,5,10,,,,,,,,,,,,,109320005
9,156,320,5,3,,,,,,,,,,,,,109320005
9,156,320,5,8,,,,,,,,,,,,,109320005
9,156,320,5,9,,,,,,,,,,,,,109320005
9,156,320,5,5,,,,,,,,,,,,,109320005
9,156,320,5,6,,,,,,,,,,,,,109320005
9,156,320,5,13,,,,,,,,,,,,,109320005
9,156,320,5,1,21,"MILLET",4,18,2,18,3,2,,2,,,109320005
9,156,320,5,7,,,,,,,,,,,,,109320005
9,156,320,5,4,,,,,,,,,,,,,109320005
9,156,320,5,12,,,,,,,,,,,,,109320005
9,156,320,6,3,,,,,,,,,,,,,109320006
9,156,320,6,11,,,,,,,,,,,,,109320006
9,156,320,6,14,,,,,,,,,,,,,109320006
9,156,320,6,1,21,"MILLET",4,18,1,18,3,2,,2,,,109320006
9,156,320,6,15,,,,,,,,,,,,,109320006
9,156,320,6,10,,,,,,,,,,,,,109320006
9,156,320,6,13,,,,,,,,,,,,,109320006
9,156,320,6,5,,,,,,,,,,,,,109320006
9,156,320,6,7,,,,,,,,,,,,,109320006
9,156,320,6,6,,,,,,,,,,,,,109320006
9,156,320,6,12,,,,,,,,,,,,,109320006
9,156,320,6,4,,,,,,,,,,,,,109320006
9,156,320,6,2,,,,,,,,,,,,,109320006
9,156,320,6,9,,,,,,,,,,,,,109320006
9,156,320,6,8,,,,,,,,,,,,,109320006
9,156,320,11,11,,,,,,,,,,,,,109320011
9,156,320,11,5,,,,,,,,,,,,,109320011
9,156,320,11,4,,,,,,,,,,,,,109320011
9,156,320,11,15,,,,,,,,,,,,,109320011
9,156,320,11,2,,,,,,,,,,,,,109320011
9,156,320,11,7,,,,,,,,,,,,,109320011
9,156,320,11,3,,,,,,,,,,,,,109320011
9,156,320,11,8,,,,,,,,,,,,,109320011
9,156,320,11,9,,,,,,,,,,,,,109320011
9,156,320,11,1,21,"MILLET",3,18,1,18,6,2,,2,,,109320011
9,156,320,11,6,,,,,,,,,,,,,109320011
9,156,320,11,10,,,,,,,,,,,,,109320011
9,156,320,11,13,,,,,,,,,,,,,109320011
9,156,320,11,14,,,,,,,,,,,,,109320011
9,156,320,11,12,,,,,,,,,,,,,109320011
9,156,320,13,2,,,,,,,,,,,,,109320013
9,156,320,13,4,,,,,,,,,,,,,109320013
9,156,320,13,13,,,,,,,,,,,,,109320013
9,156,320,13,8,,,,,,,,,,,,,109320013
9,156,320,13,1,21,"MILLET",1.5,18,7,,6,2,,1,5,"1",109320013
9,156,320,13,6,,,,,,,,,,,,,109320013
9,156,320,13,11,,,,,,,,,,,,,109320013
9,156,320,13,15,,,,,,,,,,,,,109320013
9,156,320,13,10,,,,,,,,,,,,,109320013
9,156,320,13,9,,,,,,,,,,,,,109320013
9,156,320,13,3,,,,,,,,,,,,,109320013
9,156,320,13,12,,,,,,,,,,,,,109320013
9,156,320,13,5,,,,,,,,,,,,,109320013
9,156,320,13,14,,,,,,,,,,,,,109320013
9,156,320,13,7,,,,,,,,,,,,,109320013
9,156,320,15,12,,,,,,,,,,,,,109320015
9,156,320,15,11,,,,,,,,,,,,,109320015
9,156,320,15,15,,,,,,,,,,,,,109320015
9,156,320,15,4,,,,,,,,,,,,,109320015
9,156,320,15,7,,,,,,,,,,,,,109320015
9,156,320,15,13,,,,,,,,,,,,,109320015
9,156,320,15,8,,,,,,,,,,,,,109320015
9,156,320,15,5,,,,,,,,,,,,,109320015
9,156,320,15,3,,,,,,,,,,,,,109320015
9,156,320,15,14,,,,,,,,,,,,,109320015
9,156,320,15,9,,,,,,,,,,,,,109320015
9,156,320,15,10,,,,,,,,,,,,,109320015
9,156,320,15,2,,,,,,,,,,,,,109320015
9,156,320,15,1,21,"MILLET",2,18,20,6,3,2,,2,,,109320015
9,156,320,15,6,,,,,,,,,,,,,109320015
9,156,320,16,15,,,,,,,,,,,,,109320016
9,156,320,16,14,,,,,,,,,,,,,109320016
9,156,320,16,4,,,,,,,,,,,,,109320016
9,156,320,16,11,,,,,,,,,,,,,109320016
9,156,320,16,9,,,,,,,,,,,,,109320016
9,156,320,16,13,,,,,,,,,,,,,109320016
9,156,320,16,12,,,,,,,,,,,,,109320016
9,156,320,16,10,,,,,,,,,,,,,109320016
9,156,320,16,6,,,,,,,,,,,,,109320016
9,156,320,16,5,,,,,,,,,,,,,109320016
9,156,320,16,1,21,"MILLET",3,18,0.5,,3,2,,2,,,109320016
9,156,320,16,3,,,,,,,,,,,,,109320016
9,156,320,16,7,,,,,,,,,,,,,109320016
9,156,320,16,8,,,,,,,,,,,,,109320016
9,156,320,16,2,,,,,,,,,,,,,109320016
9,156,320,18,4,,,,,,,,,,,,,109320018
9,156,320,18,14,,,,,,,,,,,,,109320018
9,156,320,18,6,,,,,,,,,,,,,109320018
9,156,320,18,8,,,,,,,,,,,,,109320018
9,156,320,18,15,,,,,,,,,,,,,109320018
9,156,320,18,2,,,,,,,,,,,,,109320018
9,156,320,18,1,21,"MILLET",2,18,25,6,3,2,,2,,,109320018
9,156,320,18,13,,,,,,,,,,,,,109320018
9,156,320,18,7,,,,,,,,,,,,,109320018
9,156,320,18,12,,,,,,,,,,,,,109320018
9,156,320,18,11,,,,,,,,,,,,,109320018
9,156,320,18,3,,,,,,,,,,,,,109320018
9,156,320,18,5,,,,,,,,,,,,,109320018
9,156,320,18,9,,,,,,,,,,,,,109320018
9,156,320,18,10,,,,,,,,,,,,,109320018
9,156,320,19,7,,,,,,,,,,,,,109320019
9,156,320,19,5,,,,,,,,,,,,,109320019
9,156,320,19,13,,,,,,,,,,,,,109320019
9,156,320,19,11,,,,,,,,,,,,,109320019
9,156,320,19,3,14,"G.NUT",2,18,2,18,3,2,,2,,,109320019
9,156,320,19,6,,,,,,,,,,,,,109320019
9,156,320,19,12,,,,,,,,,,,,,109320019
9,156,320,19,4,,,,,,,,,,,,,109320019
9,156,320,19,2,3,"B.BEANS",20,6,3,6,3,2,,2,,,109320019
9,156,320,19,14,,,,,,,,,,,,,109320019
9,156,320,19,8,,,,,,,,,,,,,109320019
9,156,320,19,10,,,,,,,,,,,,,109320019
9,156,320,19,1,21,"MILLET",1,18,20,6,3,2,,2,,,109320019
9,156,320,19,9,,,,,,,,,,,,,109320019
9,156,320,19,15,,,,,,,,,,,,,109320019
9,156,320,24,6,,,,,,,,,,,,,109320024
9,156,320,24,15,,,,,,,,,,,,,109320024
9,156,320,24,11,,,,,,,,,,,,,109320024
9,156,320,24,4,,,,,,,,,,,,,109320024
9,156,320,24,12,,,,,,,,,,,,,109320024
9,156,320,24,5,,,,,,,,,,,,,109320024
9,156,320,24,9,,,,,,,,,,,,,109320024
9,156,320,24,13,,,,,,,,,,,,,109320024
9,156,320,24,10,,,,,,,,,,,,,109320024
