"id1","id2","hhno","hhmid","s10av_a42","s10av_a43","s10av_a44","s10av_a45","s10av_a46","s10av_a47","s10av_a48"
8,142,108276026,2,4,4,2,2,2,,1
8,142,108277002,1,4,3,3,2,2,,1
8,142,108277004,1,4,4,2,2,2,,1
8,142,108277004,2,4,3,1,2,2,,1
8,142,108277004,5,4,5,1,2,2,,1
8,142,108277010,1,4,3,3,2,2,,1
8,142,108277010,2,5,3,2,2,2,,1
8,142,108277010,4,3,4,2,2,2,,1
8,142,108277011,1,4,5,2,2,2,,1
8,142,108277011,2,4,5,2,2,2,,1
8,142,108277011,5,4,5,1,2,2,,1
8,142,108277014,1,4,5,3,2,2,,1
8,142,108277014,2,4,4,2,2,2,,1
8,142,108277014,3,5,5,4,2,2,,1
8,142,108277020,1,5,5,1,2,2,,1
8,142,108277020,2,5,5,1,2,2,,1
8,142,108277021,1,5,5,1,2,2,,1
8,142,108277021,2,5,5,1,2,2,,1
8,142,108277021,3,5,5,1,2,2,,1
8,142,108277024,1,5,5,1,2,2,,1
8,142,108277024,2,5,5,1,2,2,,1
8,142,108277024,3,5,5,1,2,2,,1
8,142,108277025,1,5,5,1,2,2,,1
8,142,108277025,2,5,5,1,2,2,,1
8,142,108277025,7,5,5,1,2,2,,1
8,142,108277026,1,5,5,1,2,2,,1
8,142,108277026,2,5,5,1,2,2,,1
8,142,108277026,6,5,5,1,2,2,,1
8,142,108277028,1,4,4,1,2,2,,1
8,142,108277028,2,4,4,1,2,2,,1
8,142,108277030,1,4,4,1,2,2,,1
8,142,108277030,2,4,4,1,2,2,,1
8,142,108277030,5,4,4,1,2,2,,1
8,142,108277032,1,4,4,1,2,2,,1
8,142,108277032,2,4,4,1,2,2,,1
8,142,108277032,4,4,4,1,2,2,,1
8,142,108277034,1,4,4,1,2,2,,1
8,142,108277034,2,4,4,1,2,2,,1
8,142,108277036,1,4,4,1,2,2,,1
8,142,108277036,2,4,4,1,2,2,,1
8,142,108279016,1,5,5,1,2,2,,1
8,142,108279016,2,5,5,1,2,2,,1
8,142,108279017,1,5,5,1,2,2,,1
8,142,108279017,2,5,5,1,2,2,,1
8,142,108279018,1,5,5,1,2,2,,1
8,142,108279018,2,5,5,1,2,2,,1
8,142,108279018,5,5,5,1,2,2,,1
8,142,108279019,1,5,5,1,2,2,,1
8,142,108279019,2,5,5,1,2,2,,1
8,142,108279019,4,5,5,1,2,2,,1
8,142,108279032,1,1,2,5,2,2,,2
8,142,108279032,3,1,2,5,2,2,,2
8,142,108279061,1,1,2,5,2,2,,1
8,142,108279061,2,1,1,5,2,2,,1
8,142,108279061,4,1,1,5,2,2,,1
8,142,108279095,1,1,3,5,2,2,,1
8,142,108279095,2,1,3,5,2,2,,1
8,142,108279096,1,4,4,3,2,2,,1
8,142,108279096,2,5,4,4,2,2,,1
8,142,108279096,3,5,4,2,2,2,,1
8,142,108279101,1,4,4,3,2,2,,1
8,142,108279102,1,4,4,4,2,2,,1
8,142,108279102,2,4,4,4,2,2,,1
8,142,108279103,1,4,4,3,2,2,,1
8,142,108279103,2,4,4,3,2,2,,1
8,142,108279103,7,4,4,2,2,2,,1
8,142,108279110,1,4,4,2,2,2,,1
8,142,108279110,2,4,4,3,2,2,,1
8,142,108279110,3,4,4,2,2,2,,1
8,142,108279111,1,5,5,1,2,2,,1
8,142,108279111,2,5,5,1,2,2,,1
8,142,108279111,3,5,5,1,2,2,,1
8,142,108279122,1,2,2,1,2,2,,1
8,142,108279122,2,2,2,1,2,2,,1
8,142,108279125,1,2,2,5,2,2,,1
8,142,108279125,2,2,2,5,2,2,,1
8,142,108279125,3,2,2,5,2,2,,1
8,143,108281015,1,5,5,1,2,2,,1
8,143,108281015,2,5,5,1,2,2,,1
8,143,108281034,1,5,5,1,2,2,,1
8,143,108281034,2,5,5,1,2,2,,1
8,143,108281034,6,5,5,1,2,2,,1
8,143,108281041,1,5,5,1,2,1,1,1
8,143,108281041,2,5,5,1,2,2,,1
8,143,108281045,1,5,5,1,2,1,1,1
8,143,108281045,2,5,5,1,2,2,,1
8,143,108281045,6,5,5,1,2,2,,1
8,143,108281051,1,5,5,1,2,1,2,1
8,143,108281051,2,5,5,1,2,2,,1
8,143,108281072,1,4,4,2,2,2,,1
8,143,108281072,2,4,4,2,2,2,,1
8,143,108281073,1,4,3,2,2,2,,1
8,143,108281073,2,4,3,2,2,2,,1
8,143,108281077,1,4,4,1,2,2,,1
8,143,108281077,2,4,4,1,2,2,,1
8,143,108281078,1,4,4,2,2,2,,1
8,143,108281078,2,4,4,2,2,2,,1
8,143,108281079,1,4,4,2,2,2,,1
8,143,108281079,2,4,4,2,2,2,,1
8,143,108281079,3,4,4,2,1,2,,1
8,143,108281083,1,4,4,2,2,2,,1
8,143,108281083,2,4,4,2,2,2,,1
8,143,108281083,7,4,4,2,2,2,,1
8,143,108281091,1,4,4,3,2,2,,1
8,143,108281091,2,5,4,4,2,2,,1
8,143,108281095,1,4,4,4,2,2,,1
8,143,108281095,2,4,4,4,2,2,,1
8,143,108281100,1,4,4,2,2,2,,1
8,143,108281100,2,4,4,4,2,2,,1
8,143,108281101,1,3,2,3,2,2,,1
8,143,108281101,2,3,2,3,2,2,,1
8,144,108280001,1,5,5,1,2,2,,1
8,144,108280001,2,5,5,1,2,2,,1
8,144,108280001,7,5,5,1,2,2,,1
8,144,108280002,1,5,5,1,2,2,,5
8,144,108280002,2,5,5,1,2,2,,5
8,144,108280002,5,5,5,1,2,2,,5
8,144,108280003,1,5,5,1,2,2,,1
8,144,108280003,2,5,5,1,2,2,,1
8,144,108280004,1,5,5,1,2,2,,5
8,144,108280004,2,5,5,1,2,2,,5
8,144,108280004,7,5,5,1,2,2,,5
8,144,108280005,1,5,5,1,2,2,,1
8,144,108280005,2,5,5,1,2,2,,1
8,144,108280008,1,4,4,2,2,2,,1
8,144,108280008,2,4,4,1,2,2,,1
8,144,108280009,1,4,4,1,2,2,,1
8,144,108280009,2,4,4,1,2,2,,1
8,144,108280009,3,4,4,1,2,2,,1
8,144,108280010,1,2,1,4,2,2,,1
8,144,108280010,2,2,1,4,2,2,,1
8,144,108280010,3,2,1,4,2,2,,1
8,144,108280011,1,4,4,2,2,2,,1
8,144,108280011,2,4,4,2,2,2,,1
8,144,108280011,4,4,4,2,2,2,,1
8,144,108280012,1,4,4,3,2,2,,1
8,144,108280012,2,4,4,3,2,2,,1
8,144,108280012,3,4,4,3,2,2,,1
8,144,108280013,1,2,3,3,2,2,,1
8,144,108280013,2,2,3,3,2,2,,1
8,144,108280013,3,2,3,3,2,2,,1
8,144,108280014,1,2,2,3,2,2,,1
8,144,108280014,2,2,2,3,1,2,,1
8,144,108280014,3,2,2,3,2,2,,1
8,144,108280015,1,4,4,2,2,2,,1
8,144,108280015,2,4,4,2,2,2,,1
8,144,108280017,1,3,3,3,2,2,,1
8,144,108280017,2,3,3,3,2,1,2,1
8,144,108280017,3,3,3,3,2,2,,1
8,144,108280099,1,2,2,3,2,2,,1
8,144,108280099,2,1,2,3,2,2,,1
8,144,108280099,3,1,2,4,2,2,,1
8,147,108273003,1,1,1,4,2,2,,1
8,147,108273003,2,2,2,4,2,2,,1
8,147,108273003,8,1,1,4,2,2,,1
8,147,108273004,1,5,5,2,2,2,,1
8,147,108273004,2,5,4,2,2,2,,2
8,147,108273009,1,5,5,5,1,1,2,1
8,147,108273009,2,5,5,4,1,2,,1
8,147,108273014,1,2,2,4,2,1,3,1
8,147,108273014,2,1,3,3,2,1,3,1
8,147,108273014,3,2,2,4,2,2,,1
8,147,108273015,1,5,4,2,2,2,,
8,147,108273028,1,3,1,5,1,1,3,1
8,147,108273028,2,2,1,5,1,1,3,1
8,147,108273030,1,1,2,3,2,2,,1
8,147,108273030,2,1,1,3,2,2,,1
8,147,108273036,1,4,2,2,2,2,,2
8,147,108273038,1,1,1,5,2,1,2,1
8,147,108273042,1,5,5,2,2,2,,2
8,147,108273042,2,4,2,2,2,2,,1
8,147,108273042,4,5,5,1,2,2,,2
8,147,108273050,1,5,5,1,1,1,15,1
8,147,108273050,3,5,4,3,1,2,,1
8,147,108273050,7,5,4,3,1,1,10,1
8,147,108273056,1,2,2,3,2,2,,1
8,147,108273056,2,1,3,5,2,2,,1
8,147,108273056,4,2,2,4,2,2,,1
8,147,108273060,2,5,4,2,2,2,,1
8,147,108273060,4,4,2,2,2,2,,2
8,147,108273063,1,3,3,3,1,2,,1
8,147,108273063,2,3,3,3,1,2,,1
8,147,108273063,3,3,3,3,1,2,,1
8,147,108273066,1,4,5,3,2,2,,1
8,148,108298003,1,5,5,4,2,2,,2
8,148,108298003,2,5,5,1,2,2,,2
8,148,108298003,4,5,5,4,2,2,,2
8,148,108298004,1,5,5,1,2,1,1,1
8,148,108298004,2,5,4,4,2,2,,1
8,148,108298004,3,5,5,5,2,2,,1
8,148,108298008,1,5,5,1,2,2,,1
8,148,108298008,2,5,4,4,2,1,1,1
8,148,108298009,1,5,5,1,2,2,,1
8,148,108298009,2,5,2,5,2,2,,1
8,148,108298009,3,5,2,1,2,2,,1
8,148,108298010,1,5,5,3,2,2,,1
8,148,108298010,2,5,5,3,2,2,,1
8,148,108298016,1,5,5,1,2,1,2,1
8,148,108298016,2,5,5,1,2,2,,1
8,148,108298016,6,5,5,1,2,2,,1
8,148,108298019,1,5,5,3,2,2,,1
8,148,108298019,2,5,5,1,2,2,,1
8,148,108298020,1,5,5,5,2,1,6,1
8,148,108298020,2,5,5,1,2,2,,1
8,148,108298021,1,5,5,1,2,2,,1
8,148,108298021,2,4,5,1,2,2,,1
8,148,108298021,3,5,5,1,2,2,,2
8,148,108298022,1,5,5,5,2,2,,1
8,148,108298024,1,5,5,1,2,1,2,1
8,148,108298024,2,5,5,1,2,1,2,1
8,148,108298024,3,5,5,1,2,1,2,1
8,148,108298025,1,5,5,1,2,2,,1
8,148,108298025,2,5,5,1,2,2,,1
8,148,108298025,5,5,5,1,2,1,2,1
8,148,108298026,1,5,5,1,2,2,,1
8,148,108298026,2,5,5,1,2,2,,1
8,148,108298029,1,5,5,1,2,1,2,1
8,148,108298029,2,5,5,4,2,2,,1
8,148,108298030,1,5,5,5,2,1,10,2
8,148,108298030,2,5,5,1,2,2,,1
8,148,108298030,3,5,5,3,2,2,,1
8,148,108300001,1,5,5,1,2,2,,2
8,148,108300001,2,4,4,1,1,1,2,1
8,148,108300001,4,4,4,2,2,2,,1
8,148,108300002,1,2,4,4,2,1,1,1
8,148,108300003,1,4,4,4,2,1,1,1
8,148,108300003,2,4,4,4,2,2,,1
8,148,108300007,1,4,4,4,2,2,,1
8,148,108300007,2,4,4,4,2,2,,2
8,148,108300017,1,4,4,4,2,1,1,1
8,148,108300017,2,4,4,4,2,2,,1
8,148,108300020,1,2,4,4,2,1,1,1
8,148,108300021,1,4,4,4,2,1,1,1
8,148,108300023,1,2,2,4,2,2,,2
8,148,108300024,1,4,4,4,2,2,,1
8,148,108300024,3,4,4,4,1,2,,2
8,148,108300025,1,5,4,4,2,1,1,1
8,148,108300025,2,1,4,4,2,2,,1
8,148,108300025,3,4,4,4,2,1,1,1
8,148,108300029,1,2,2,4,2,2,,1
8,148,108300030,1,1,5,4,2,2,,5
8,148,108300030,2,1,5,2,2,2,,5
8,148,108300034,1,4,4,2,2,1,1,1
8,148,108300034,2,2,4,4,2,1,2,2
8,148,108300034,3,2,3,2,2,2,,1
8,148,108300036,1,4,4,4,2,2,,1
8,148,108300036,2,4,4,3,2,2,,2
8,148,108300037,1,4,4,4,2,2,,1
8,148,108300037,2,4,3,4,2,2,,1
8,148,108300037,5,4,2,4,1,2,,1
8,148,108302001,1,5,4,1,2,1,2,1
8,148,108302001,2,5,5,2,2,2,,1
8,148,108302001,4,5,5,2,2,1,2,1
8,148,108302002,1,4,5,3,2,1,1,1
8,148,108302002,2,5,5,4,2,2,,2
8,148,108302004,1,5,5,2,2,1,1,1
8,148,108302004,3,5,5,1,2,1,1,1
8,148,108302004,5,5,5,2,2,1,1,1
8,148,108302009,1,4,4,2,2,2,,2
8,148,108302009,2,3,4,2,2,2,,3
8,148,108302012,1,4,4,4,2,2,,2
8,148,108302012,2,3,4,4,2,2,,3
8,148,108302014,1,4,4,4,2,2,,2
8,148,108302014,2,4,4,4,2,2,,2
8,148,108302014,4,4,3,4,2,2,,3
8,148,108302018,1,5,5,2,2,2,,1
8,148,108302018,2,5,5,1,2,1,3,1
8,148,108302018,3,4,5,2,2,1,3,1
8,148,108302020,1,4,5,3,2,2,,2
8,148,108302020,2,4,5,2,2,2,,3
8,148,108302022,1,4,4,2,2,2,,2
8,148,108302028,1,4,4,3,2,2,,3
8,148,108302034,1,4,4,2,2,2,,1
8,148,108302036,1,4,4,4,2,2,,3
8,148,108302038,1,1,2,4,2,1,4,1
8,148,108302038,2,1,4,4,2,1,4,1
8,148,108302038,3,2,3,3,2,1,2,1
8,148,108302040,1,4,3,5,2,2,,2
8,148,108302040,2,4,2,5,2,2,,2
8,148,108302040,3,3,3,5,2,2,,2
8,148,108302041,1,4,2,2,2,1,2,2
8,148,108302041,2,4,3,2,2,1,1,1
8,148,108302041,3,3,3,1,2,2,,1
8,149,108306002,1,5,5,1,2,2,,1
8,149,108306002,2,4,5,1,2,2,,1
8,149,108306002,3,5,5,1,2,2,,1
8,149,108306003,1,4,2,3,,1,2,1
8,149,108306003,2,4,5,,,2,,1
8,149,108306003,4,5,5,1,2,2,,1
8,149,108306005,1,5,5,1,2,1,2,1
8,149,108306005,2,5,5,1,2,1,3,1
8,149,108306005,3,5,5,1,2,2,,1
8,149,108306008,1,5,5,1,2,,2,1
8,149,108306008,2,5,5,1,2,2,,1
8,149,108306008,9,5,5,1,2,2,,1
8,149,108306010,1,5,1,3,2,1,2,1
8,149,108306010,2,5,1,1,2,2,,1
8,149,108306010,8,5,1,1,,2,,1
8,149,108306021,1,5,5,1,2,,3,1
8,149,108306021,2,5,5,1,2,2,,1
8,149,108306023,1,5,5,1,2,2,,1
8,149,108306023,2,5,5,1,2,2,,1
8,149,108306023,3,5,5,1,2,1,3,1
8,149,108306024,1,5,5,1,2,2,,1
8,149,108306024,2,5,5,1,2,2,,1
8,149,108306024,10,5,5,1,2,2,,1
8,149,108306025,1,5,5,1,2,2,,1
8,149,108306025,2,5,5,1,2,2,,1
8,149,108306025,3,5,5,1,,1,3,1
8,149,108306027,1,5,5,1,2,1,2,1
8,149,108306027,2,5,5,1,2,2,,1
8,149,108306027,4,5,5,1,2,2,,1
8,149,108306028,1,5,5,1,2,2,,1
8,149,108306028,6,5,5,1,2,2,,1
8,149,108306029,1,5,5,1,2,1,2,1
8,149,108306029,3,2,4,5,2,2,,1
8,149,108306029,7,5,5,1,2,2,,1
8,149,108306030,1,5,5,1,2,2,,1
8,149,108306030,2,5,5,1,1,2,,1
8,149,108306030,3,5,5,1,2,2,,1
8,149,108306031,1,5,5,1,2,1,4,1
8,149,108306031,2,5,5,1,2,2,,1
8,149,108306031,3,5,5,1,2,2,,1
8,149,108306032,1,5,5,1,2,2,,1
8,149,108306032,2,5,5,1,2,2,,1
8,149,108306032,3,5,5,1,2,2,,1
8,150,108274006,1,5,4,2,2,2,,2
8,150,108274010,1,3,3,2,2,2,,1
8,150,108274014,1,3,3,2,1,2,,1
8,150,108274014,2,4,3,1,1,2,,1
8,150,108274014,3,5,5,1,1,2,,1
8,150,108274016,1,4,4,2,2,2,,1
8,150,108274016,2,5,4,1,2,2,,1
8,150,108274016,3,5,4,1,2,2,,1
8,150,108274021,1,3,5,2,1,2,,1
8,150,108274021,2,4,4,3,1,2,,1
8,150,108274022,1,4,2,2,2,2,,1
8,150,108274022,2,5,4,2,2,2,,2
8,150,108274025,1,4,5,2,2,2,,1
8,150,108274025,2,5,4,1,2,2,,1
8,150,108274026,1,2,5,4,2,2,,1
8,150,108274026,2,2,4,4,2,2,,1
8,150,108274027,1,5,4,2,2,2,,1
8,150,108274027,2,5,5,1,2,2,,2
8,150,108274033,1,5,4,2,2,2,,1
8,150,108274033,2,4,4,1,2,2,,1
8,150,108274033,4,5,4,1,2,2,,1
8,150,108274034,1,4,5,1,2,1,4,1
8,150,108274034,2,5,5,2,2,1,4,1
8,150,108274041,1,5,5,3,2,2,,1
8,150,108274041,2,4,5,3,2,2,,1
8,150,108274044,1,3,2,5,1,2,,1
8,150,108274044,2,3,1,4,1,2,,1
8,150,108274045,1,4,5,2,2,2,,1
8,150,108274045,2,5,4,2,2,2,,1
8,150,108274056,1,1,1,4,1,2,,4
8,151,108307003,1,5,5,4,2,1,2,2
8,151,108307003,2,5,4,3,2,1,2,1
8,151,108307003,3,5,4,1,2,2,,2
8,151,108307004,1,2,4,4,2,1,2,2
8,151,108307008,1,5,5,2,2,1,2,2
8,151,108307008,2,5,5,2,2,1,2,2
8,151,108307008,3,1,4,2,2,1,3,2
8,151,108307009,1,5,5,1,2,1,4,1
8,151,108307009,2,5,4,4,2,1,2,2
8,151,108307009,5,5,5,3,2,2,,1
8,151,108307016,1,4,5,1,2,2,,1
8,151,108307016,2,5,5,1,2,2,,2
8,151,108307016,3,4,5,1,2,2,,1
8,151,108307018,1,4,4,1,2,2,,2
8,151,108307018,2,4,4,1,2,2,,1
8,151,108307018,3,4,4,2,2,2,,2
8,151,108307021,1,4,5,4,2,2,,2
8,151,108307021,2,4,4,4,2,2,,1
8,151,108307021,3,3,4,4,2,2,,1
8,151,108307023,1,4,5,2,2,2,,2
8,151,108307023,2,5,4,2,2,2,,1
8,151,108307023,4,5,4,3,2,2,,2
8,151,108307027,1,5,5,1,2,2,,2
8,151,108307027,2,4,4,1,2,2,,2
8,151,108307028,1,5,5,4,2,2,,1
8,151,108307028,2,5,5,1,2,2,,1
8,151,108307032,1,5,5,1,2,2,,1
8,151,108307032,2,5,5,1,2,2,,1
8,151,108307033,1,5,5,1,2,1,2,1
8,151,108307033,2,5,5,1,2,2,,1
8,151,108307033,4,5,5,1,2,2,,1
8,151,108307034,1,5,5,1,2,1,1,1
8,151,108307034,2,5,5,1,2,2,,1
8,151,108307034,9,5,5,1,2,2,,1
8,151,108307038,1,5,5,1,2,1,2,1
8,151,108307038,2,5,5,1,2,1,3,1
8,151,108307038,3,5,5,1,2,2,,1
8,151,108307040,1,5,4,3,2,1,2,2
8,151,108307040,2,5,4,4,2,2,,3
8,151,108307040,8,5,5,2,2,2,,2
8,151,108308001,1,5,4,4,2,2,,1
8,151,108308001,2,5,4,1,2,2,,1
8,151,108308001,3,5,4,5,2,2,,1
8,151,108308002,1,2,4,1,2,2,,1
8,151,108308003,1,5,5,1,2,1,1,1
8,151,108308003,2,1,4,4,2,2,,1
8,151,108308003,3,1,4,4,2,1,2,1
8,151,108308005,1,1,4,1,2,1,2,1
8,151,108308005,2,1,2,4,2,2,,1
8,151,108308006,1,1,4,4,2,2,,1
8,151,108308006,2,1,4,2,2,2,,1
8,151,108308010,1,5,5,,2,1,3,1
8,151,108308010,2,5,4,5,2,1,2,2
8,151,108308010,3,5,4,1,2,1,1,1
8,151,108308014,1,4,4,4,2,1,3,1
8,151,108308014,2,4,4,4,2,1,3,1
8,151,108308014,3,5,5,4,2,1,3,1
8,151,108308020,1,5,4,4,2,1,7,2
8,151,108308020,2,5,4,4,2,1,3,1
8,151,108308020,9,5,5,1,2,1,3,1
8,151,108308026,1,5,4,1,2,1,10,2
8,151,108308026,2,5,5,4,2,1,4,2
8,151,108308026,3,5,5,1,2,1,3,1
8,151,108308030,1,5,4,2,2,1,1,2
8,151,108308030,2,4,5,1,2,1,1,3
8,151,108308030,3,5,5,3,2,1,1,1
8,151,108308032,1,4,5,3,2,1,1,1
8,151,108308032,2,5,4,2,2,1,1,3
8,151,108308032,3,4,3,3,2,1,1,2
8,151,108308035,1,4,2,2,2,2,,3
8,151,108308041,1,4,4,4,2,1,1,2
8,151,108308041,3,3,4,3,2,1,1,2
8,151,108308041,4,3,4,3,2,1,1,3
8,151,108308043,1,5,4,5,2,1,1,2
8,151,108308043,3,5,3,4,2,1,1,2
8,151,108308043,7,5,3,4,2,2,,3
8,151,108308048,1,5,5,5,2,1,7,2
8,151,108308048,2,4,5,4,2,1,3,2
8,151,108308048,3,5,5,2,2,1,3,1
8,152,108288001,1,4,4,2,2,2,,1
8,152,108288001,3,4,4,2,2,2,,1
8,152,108288001,6,4,4,1,2,2,,1
8,152,108288002,1,4,4,1,2,2,,1
8,152,108288002,2,4,4,1,2,2,,1
8,152,108288003,1,5,4,2,2,2,,1
8,152,108288003,2,4,4,2,2,2,,1
8,152,108288003,11,4,4,2,2,2,,1
8,152,108288004,1,4,4,2,2,2,,1
8,152,108288004,2,4,4,1,2,2,,1
8,152,108288005,1,4,4,2,2,2,,1
8,152,108288005,2,4,4,2,2,2,,1
8,152,108288005,10,4,4,2,2,2,,1
8,152,108288006,1,5,5,1,2,1,1,1
8,152,108288006,2,5,5,1,2,2,,1
8,152,108288006,6,5,5,1,2,2,,1
8,152,108288007,1,5,5,1,2,1,8,1
8,152,108288007,2,5,5,1,2,1,4,1
8,152,108288007,3,5,5,1,2,2,,1
8,152,108288008,1,5,5,1,2,1,1,1
8,152,108288008,2,5,5,1,2,2,,1
8,152,108288009,1,5,5,1,2,1,2,1
8,152,108288009,2,5,5,1,2,2,,1
8,152,108288009,3,5,5,1,2,2,,1
8,152,108288010,1,5,5,1,2,1,1,1
8,152,108288010,2,5,5,1,2,2,,1
8,152,108288010,3,5,5,1,2,2,,1
8,152,108288011,1,4,3,3,2,2,,1
8,152,108288011,2,4,3,3,2,2,,1
8,152,108288011,3,4,3,1,2,2,,1
8,152,108288013,1,4,4,3,2,2,,1
8,152,108288013,2,4,4,3,2,2,,1
8,152,108288013,5,4,4,2,2,2,,1
8,152,108288014,1,4,4,3,2,2,,1
8,152,108288014,4,4,4,3,2,2,,1
8,152,108288014,9,4,4,3,2,2,,1
8,152,108288015,1,4,4,3,2,2,,1
8,152,108288015,2,4,4,2,2,2,,1
8,152,108288015,9,4,4,2,2,2,,1
8,152,108288016,1,4,3,3,2,2,,1
8,152,108288016,2,4,4,3,2,2,,1
8,152,108288016,9,4,5,3,2,2,,1
8,152,108289001,1,4,4,1,2,2,,1
8,152,108289001,2,4,4,1,2,2,,1
8,152,108289001,3,4,4,1,2,2,,1
8,152,108289005,1,4,4,2,2,2,,1
8,152,108289005,2,4,4,2,2,2,,1
8,152,108289005,6,4,4,1,2,2,,1
8,152,108289008,1,5,5,1,2,1,1,1
8,152,108289008,2,5,5,1,2,2,,1
8,152,108289011,1,5,5,1,2,1,2,1
8,152,108289011,2,5,5,1,2,2,,1
8,152,108289011,6,5,5,1,2,2,,1
8,152,108289012,1,5,5,1,2,2,,1
8,152,108289012,2,5,5,1,2,2,,1
8,152,108289013,1,4,4,2,2,2,,1
8,152,108289013,2,4,4,2,2,2,,1
8,152,108289014,1,4,4,3,2,2,,1
8,152,108289014,2,4,4,3,2,2,,1
8,152,108289014,3,4,4,2,2,2,,1
8,152,108289018,1,4,4,3,2,2,,1
8,152,108289018,2,5,4,3,2,2,,1
8,152,108289018,5,4,4,3,2,2,,1
8,152,108289020,1,4,4,3,2,2,,1
8,152,108289020,2,4,4,2,2,2,,1
8,152,108289020,3,4,4,4,2,2,,1
8,152,108289026,1,5,5,1,2,2,,1
8,152,108289026,2,5,5,1,2,2,,1
8,152,108289026,3,5,5,1,2,2,,1
8,152,108289031,1,5,5,1,2,2,,1
8,152,108289031,2,5,5,1,2,2,,1
8,152,108289037,1,4,4,3,2,2,,1
8,152,108289037,2,4,4,3,2,2,,1
8,152,108289037,3,4,4,3,2,2,,1
8,152,108289038,1,5,5,1,2,2,,1
8,152,108289038,2,5,5,1,2,2,,1
8,152,108289041,1,4,4,2,2,2,,1
8,152,108289041,2,4,4,2,2,2,,1
8,152,108289041,7,4,4,1,2,2,,1
8,152,108289047,1,4,4,2,2,2,,1
8,152,108289047,2,4,4,2,2,2,,1
8,152,108289047,7,4,4,2,2,2,,1
8,152,108290002,1,4,4,3,2,2,,1
8,152,108290002,2,5,4,3,2,2,,1
8,152,108290002,4,5,4,2,2,2,,1
8,152,108290003,1,2,3,3,2,2,,1
8,152,108290003,2,2,2,3,2,2,,1
8,152,108290003,5,1,2,2,2,2,,1
8,152,108290005,1,4,4,2,2,2,,1
8,152,108290005,2,4,3,3,2,2,,1
8,152,108290005,5,3,3,3,2,2,,1
8,152,108290006,1,5,5,1,2,2,,1
8,152,108290006,2,5,5,1,2,2,,1
8,152,108290006,5,5,5,1,2,2,,1
8,152,108290007,1,4,4,1,2,2,,1
8,152,108290007,2,4,4,1,2,2,,1
8,152,108290007,3,4,4,2,2,2,,1
8,152,108290008,1,5,5,1,2,1,1,1
8,152,108290008,2,4,5,2,2,1,1,1
8,152,108290010,1,5,4,2,2,2,,1
8,152,108290010,2,4,4,2,2,2,,1
8,152,108290010,3,4,4,2,2,2,,1
8,152,108290015,1,5,5,1,2,2,,1
8,152,108290015,2,5,5,1,2,2,,1
8,152,108290016,1,5,5,1,2,2,,1
8,152,108290016,2,5,5,1,2,2,,1
8,152,108290016,5,5,5,1,2,2,,1
8,152,108290017,1,5,5,1,2,1,1,1
8,152,108290017,2,5,5,1,2,2,,1
8,152,108290018,1,5,5,1,2,1,2,1
8,152,108290021,1,4,4,2,2,2,,1
8,152,108290021,2,4,4,2,2,2,,1
8,152,108290021,4,4,4,2,2,2,,1
8,152,108290023,1,5,5,1,2,2,,1
8,152,108290023,2,5,5,1,2,2,,1
8,152,108290023,3,5,5,1,2,2,,1
8,152,108290027,1,4,4,3,2,2,,1
8,152,108290027,2,4,4,2,2,2,,1
8,152,108290029,1,4,4,2,2,2,,1
8,152,108290029,2,4,4,2,2,2,,1
8,153,108282001,1,5,4,2,2,2,,1
8,153,108282001,2,4,4,1,2,2,,1
8,153,108282001,4,4,4,2,2,2,,1
8,153,108282002,1,4,5,1,2,2,,1
8,153,108282002,2,5,5,1,2,2,,1
8,153,108282003,1,4,5,2,2,2,,1
8,153,108282003,2,5,5,2,2,2,,1
8,153,108282003,6,4,5,2,2,2,,1
8,153,108282005,1,4,4,2,2,2,,1
8,153,108282005,2,4,4,2,2,2,,1
8,153,108282005,3,4,4,2,2,2,,1
8,153,108282007,1,4,4,1,2,2,,1
8,153,108282007,2,5,4,2,2,2,,1
8,153,108282007,4,4,4,1,2,2,,1
8,153,108282008,1,4,4,4,2,2,,1
8,153,108282008,2,4,4,4,2,2,,1
8,153,108282008,5,4,4,4,2,2,,1
8,153,108282010,1,3,2,2,2,2,,1
8,153,108282010,2,4,2,2,2,2,,1
8,153,108282012,1,3,3,3,2,2,,1
8,153,108282012,2,3,3,3,2,2,,1
8,153,108282012,3,3,3,3,2,2,,1
8,153,108282014,1,4,5,2,2,2,,1
8,153,108282014,2,4,4,2,2,2,,1
8,153,108282014,5,5,4,2,2,2,,1
8,153,108282015,1,4,4,3,2,2,,1
8,153,108282015,2,4,4,2,2,2,,1
8,153,108282015,3,4,4,4,2,2,,1
8,153,108282017,1,5,5,1,2,2,,1
8,153,108282017,2,5,5,1,2,2,,1
8,153,108282017,3,5,5,1,2,2,,1
8,153,108282018,1,5,5,1,2,2,,1
8,153,108282018,2,5,5,1,2,2,,1
8,153,108282018,7,5,5,1,2,2,,1
8,153,108282019,1,5,5,1,2,2,,1
8,153,108282019,2,5,5,1,2,2,,1
8,153,108282019,4,5,5,1,2,2,,1
8,153,108282022,1,5,5,1,2,2,,1
8,153,108282022,2,5,5,1,2,2,,1
8,153,108282022,4,5,5,1,2,2,,1
8,153,108282024,1,5,5,1,2,2,,1
8,153,108282024,2,5,5,1,2,2,,1
8,153,108282024,9,5,5,1,2,2,,1
8,153,108283001,1,5,5,1,2,2,,1
8,153,108283001,2,5,5,1,2,2,,1
8,153,108283001,6,5,5,1,2,2,,1
