"id1","id2","id3","id4","entno","s5d_33i","s5d_33ii","s5d_33iii","s5d_33iv","s5d_34i","s5d_34ii","s5d_34iii","s5d_34iv","s5d_35i","s5d_35ii","s5d_35iii","s5d_35iv","s5d_36i","s5d_36ii","s5d_36iii","s5d_36iv","s5d_37i","s5d_37ii","s5d_37iii","s5d_37iv","s5d_38i","s5d_38ii","headage","hhsize","urbrur","hhweight","hhno"
5,73,142,25,2,,,,,,,,,,,,,,,,,,,,,,,36,4,1,617.651489257813,105142025
5,73,142,25,1,"MALTA",1237,20,,"COCA COLA",1237,16,,"SPRITE",1237,15,,"BISCUITS",121,15,,"BREAD",151,,,,,36,4,1,617.651489257813,105142025
5,73,142,25,3,"SUGAR",1088,32,,"DON SIMON",1237,20,,"COCA COLA",1237,16,,"BISCUITS",121,12,,"VOLTIC WATER",1242,14,,,,36,4,1,617.651489257813,105142025
5,73,142,33,1,,,,,,,,,,,,,,,,,,,,,,,38,1,1,617.651489257813,105142033
5,73,142,37,1,,,,,,,,,,,,,,,,,,,,,,,36,2,1,617.651489257813,105142037
5,73,142,51,1,"GROUNDNUT PASTE",520,10,,,,,,,,,,,,,,,,,,,,49,4,1,617.651489257813,105142051
5,73,142,51,2,"SUGAR",1088,8,,"GARI",489,4,,"BISCUITS",121,6,,"TOMATOES",1228,8,,,,,,,,49,4,1,617.651489257813,105142051
5,73,142,55,2,,,,,,,,,,,,,,,,,,,,,,,81,3,1,617.651489257813,105142055
5,73,142,55,1,,,,,,,,,,,,,,,,,,,,,,,81,3,1,617.651489257813,105142055
5,73,142,59,2,,,,,,,,,,,,,,,,,,,,,,,71,5,1,617.651489257813,105142059
5,73,142,59,1,,,,,,,,,,,,,,,,,,,,,,,71,5,1,617.651489257813,105142059
5,80,143,7,1,,,,,,,,,,,,,,,,,,,,,,,61,4,1,366.534698486328,105143007
5,80,143,9,2,,,,,,,,,,,,,,,,,,,,,,,21,3,1,366.534698486328,105143009
5,80,143,9,1,,,,,,,,,,,,,,,,,,,,,,,21,3,1,366.534698486328,105143009
5,80,143,10,2,,,,,,,,,,,,,,,,,,,,,,,70,5,1,366.534698486328,105143010
5,80,143,10,1,,,,,,,,,,,,,,,,,,,,,,,70,5,1,366.534698486328,105143010
5,80,143,13,1,,,,,,,,,,,,,,,,,,,,,,,28,1,1,366.534698486328,105143013
5,80,143,14,1,,,,,,,,,,,,,,,,,,,,,,,52,2,1,366.534698486328,105143014
5,80,143,20,1,"COLANUTS",15,22,,,,,,,,,,,,,,,,,,,,58,3,1,366.534698486328,105143020
5,80,143,24,2,,,,,,,,,,,,,,,,,,,,,,,37,4,1,366.534698486328,105143024
5,80,143,24,1,,,,,,,,,,,,,,,,,,,,,,,37,4,1,366.534698486328,105143024
5,80,143,27,1,,,,,,,,,,,,,,,,,,,,,,,40,5,1,366.534698486328,105143027
5,80,143,30,1,,,,,,,,,,,,,,,,,,,,,,,25,2,1,366.534698486328,105143030
5,80,143,40,1,,,,,,,,,,,,,,,,,,,,,,,42,6,1,366.534698486328,105143040
5,80,143,40,2,,,,,,,,,,,,,,,,,,,,,,,42,6,1,366.534698486328,105143040
5,80,144,7,1,"DRUG",,200,,,,,,,,,,,,,,,,,,,,76,4,1,445.234741210938,105144007
5,80,144,32,1,,,,,,,,,,,,,,,,,,,,,,,24,2,1,445.234741210938,105144032
5,80,144,59,1,"ALCOHOLIC BEVER",,30,,,,,,,,,,,,30,,,,,,30,50,49,1,1,445.234741210938,105144059
5,80,144,68,1,,,,,,,,,,,,,,,,,,,,,,,78,6,1,445.234741210938,105144068
5,80,144,71,1,,,,,,,,,,,,,,,,,,,,,,,52,5,1,445.234741210938,105144071
5,80,144,86,1,,,,,,,,,,,,,,,,,,,,,,,37,5,1,445.234741210938,105144086
5,80,144,86,2,,,,,,,,,,,,,,,,,,,,,,,37,5,1,445.234741210938,105144086
5,80,144,93,1,"CHARCOAL",,40,,,,,,,,,,,,,,,,,,,,40,2,1,445.234741210938,105144093
5,80,144,106,1,,,,,,,,,,,,,,,,,,,,,,,61,2,1,445.234741210938,105144106
5,80,144,110,1,,,,,,,,,,,,,,,,,,,,,,,37,1,1,445.234741210938,105144110
5,5,145,31,1,,,,,,,,,,,,,,,,,,,,,,,42,6,2,570.069458007813,105145031
5,80,146,7,1,,,,,,,,,,,,,,,,,,,,,,,20,7,2,435.700256347656,105146007
5,80,146,25,1,,,,,,,,,,,,,,,,,,,,,,,26,3,2,435.700256347656,105146025
5,80,146,29,1,"PALM FRUIT",797,7,50,,,,,,,,,,,,,,,,,,,54,4,2,435.700256347656,105146029
5,80,146,42,1,,,,,,,,,,,,,,,,,,,,,,,42,4,2,435.700256347656,105146042
5,80,147,5,1,"FILTERED WATER",,18,,,,,,,,,,,,,,,,,,,,70,7,2,462.520446777344,105147005
5,80,147,13,1,,,,,,,,,,,,,,,,,,,,,,,54,5,2,462.520446777344,105147013
5,80,147,15,1,"FISH",,60,,"ONION",,40,,"TIN TOMATOES",,11,2,"PALM OIL",,10,,"VEGETABLE OIL",,12,,40,,37,4,2,462.520446777344,105147015
5,80,147,25,1,"ONION",,8,,"GARDEN EGGS",,2,,"FISH",,435,,"GROUNDNUT PASTE",,40,,"PALM OIL",,6,,200,,37,7,2,462.520446777344,105147025
5,80,147,39,1,"CEMENT",,210,0,,,,,,,,,,,,,,,,,,,26,1,2,462.520446777344,105147039
5,80,147,51,1,,,,,,,,,,,,,,,,,,,,,,,70,1,2,462.520446777344,105147051
5,80,147,62,1,,,,,,,,,,,,,,,,,,,,,,,62,5,2,462.520446777344,105147062
5,80,147,69,1,"GARI",,12,0,,,,,,,,,,,,,,,,,,,55,2,2,462.520446777344,105147069
5,80,147,77,1,"SOAP",,40,,"RICE",,52,50,"TIN TOMATOES",,14,,"BISCUITS",,10,,"TOFFEES",,5,,80,,54,3,2,462.520446777344,105147077
5,71,148,11,1,,,,,,,,,,,,,,,,,,,,,,,50,3,2,650.732482910156,105148011
5,71,148,13,1,,,,,,,,,,,,,,,,,,,,,,,59,1,2,650.732482910156,105148013
5,71,148,35,1,,,,,,,,,,,,,,,,,,,,,,,35,4,2,650.732482910156,105148035
5,71,148,40,1,,,,,,,,,,,,,,,,,,,,,,,51,4,2,650.732482910156,105148040
5,71,148,53,1,"SMOKE FISH",1035,,,,,,,,,,,,,120,,,,,,,,47,4,2,650.732482910156,105148053
5,71,148,60,1,,,,,,,,,,,,,,,,,,,,,,,94,7,2,650.732482910156,105148060
5,71,148,60,2,,,,,,,,,,,,,,,,,,,,,,,94,7,2,650.732482910156,105148060
5,71,148,78,1,,,,,,,,,,,,,,,,,,,,,,,41,2,2,650.732482910156,105148078
5,71,148,78,2,,,,,,,,,,,,,,,,,,,,,,,41,2,2,650.732482910156,105148078
5,71,148,82,1,,,,,,,,,,,,,,,,,,,,,,,24,3,2,650.732482910156,105148082
5,67,149,5,1,,,,,,,,,,,,,,,,,,,,,,,32,4,2,729.162658691406,105149005
5,67,149,25,1,"DETERGENT",356,20,,"FOOTWEAR",460,200,,"FISH",435,60,,"T-SHIRTS",1096,30,,"CEREAL FOOD",248,30,,180,,56,6,2,729.162658691406,105149025
5,67,149,44,1,,,,,,,,,,,,,,,,,,,,,,,32,1,2,729.162658691406,105149044
5,67,149,46,1,"AKPETESHIE",19,20,,,,,,,,,,,,,,,,,,,,40,4,2,729.162658691406,105149046
5,67,150,1,1,,,,,,,,,,,,,,,,,,,,,,,62,2,2,716.042297363281,105150001
5,67,150,8,1,,,,,,,,,,,,,,,,,,,,,,,55,4,2,716.042297363281,105150008
5,67,150,21,1,,,,,,,,,,,,,,,,,,,,,,,64,2,2,716.042297363281,105150021
5,67,150,28,1,,,,,,,,,,,,,,,,,,,,,,,53,4,2,716.042297363281,105150028
5,67,150,53,1,,,,,,,,,,,,,,,,,,,,,,,52,2,2,716.042297363281,105150053
5,67,151,1,1,,,,,,,,,,,,,,,,,,,,,,,24,1,2,609.170349121094,105151001
5,67,151,10,1,"CLOTH",289,140,,,,,,,,,,,,,,,,,,,,55,3,2,609.170349121094,105151010
5,67,151,11,1,,,,,,,,,,,,,,,,,,,,,,,58,5,2,609.170349121094,105151011
5,67,152,6,1,,,,,,,,,,,,,,,,,,,,,,,82,2,2,42889.72265625,105152006
5,67,152,32,1,,,,,,,,,,,,,,,,,,,,,,,38,8,2,42889.72265625,105152032
5,67,152,45,1,,,,,,,,,,,,,,,,,,,,,,,38,5,2,42889.72265625,105152045
5,67,153,3,1,,,,,,,,,,,,,,,,,,,,,,,58,2,2,685.956481933594,105153003
5,67,153,13,1,,,,,,,,,,,,,,,,,,,,,,,35,6,2,685.956481933594,105153013
5,67,153,25,1,"AKPETESHIE",19,80,,,,,,,,,,,,,,,,,,,,65,4,2,685.956481933594,105153025
5,67,153,29,1,"AGYA APPIAH",21,25,,"BEER",21,10,,"GUINNESS",21,20,,"COCACOLA",1237,10,,"AKPETESHIE",19,12,,,,30,4,2,685.956481933594,105153029
5,67,153,50,1,"BEER",21,20,,"GUINNESS",21,25,,"SPIRITS",1237,30,,"MALTA",1237,18,,"COCA COLA",1237,20,,,,46,4,2,685.956481933594,105153050
5,67,154,23,1,,,,,,,,,,,,,,,,,,,,,,,33,3,2,696.856262207031,105154023
5,67,154,40,1,,,,,,,,,,,,,,,,,,,,,,,30,3,2,696.856262207031,105154040
5,7,155,1,1,"CEMENT",1227,1292,,,,,,,,,,,,,,,,,,,,70,4,1,691.769714355469,105155001
5,7,155,12,1,"SACHET WATER",,3,50,"FRESH TASTE",,5,80,,,,,,,,,,,,,,,52,3,1,691.769714355469,105155012
5,7,155,14,1,,,,,,,,,,,,,,,,,,,,,,,26,4,1,691.769714355469,105155014
5,7,155,15,1,"FISH",435,200,,"CHICKEN",1233,70,,,,,,,,,,,,,,,,46,6,1,691.769714355469,105155015
5,7,155,18,1,,,,,,,,,,,,,,,,,,,,,,,48,6,1,691.769714355469,105155018
5,7,155,20,1,"SUGAR",1088,1,80,"GARI",489,1,,"PEPPER",822,,40,"ONION",1227,,60,"PALM OIL",801,1,50,3,,56,4,1,691.769714355469,105155020
5,7,155,23,1,,,,,,,,,,,,,,,,,,,,,,,27,3,1,691.769714355469,105155023
5,7,155,23,2,,,,,,,,,,,,,,,,,,,,,,,27,3,1,691.769714355469,105155023
5,7,155,27,1,"PALM OIL",801,100,,"CHARCOAL",257,40,,"FISH",435,30,,"VEGETABLES",1290,60,,"TIN TOMATOES",1111,6,,100,,64,3,1,691.769714355469,105155027
5,7,155,36,1,"SOAP",1037,90,,"BISCUIT",121,4,,"GARI",489,2,,"TI FISH",1224,8,,"TIN TOMATOES",1111,5,,50,,38,3,1,691.769714355469,105155036
5,7,156,8,1,,,,,,,,,,,,,,,,,,,,,,,65,4,2,889.418151855469,105156008
5,7,156,13,1,,,,,,,,,,,,,,,,,,,,,,,42,7,2,889.418151855469,105156013
5,7,156,16,1,,,,,,,,,,,,,,,,,,,,,,,45,5,2,889.418151855469,105156016
5,7,156,34,1,,,,,,,,,,,,,,,,,,,,,,,70,1,2,889.418151855469,105156034
5,7,156,41,1,,,,,,,,,,,,,,,,,,,,,,,76,4,2,889.418151855469,105156041
5,7,156,49,2,,,,,,,,,,,,,,,,,,,,,,,37,5,2,889.418151855469,105156049
5,7,156,49,1,,,,,,,,,,,,,,,,,,,,,,,37,5,2,889.418151855469,105156049
5,7,156,68,1,,,,,,,,,,,,,,,,,,,,,,,58,4,2,889.418151855469,105156068
5,7,156,70,2,"SOFT DRINKS",1043,17,20,"ALCOHOLIC BEVERAGES",21,24,80,,,,,,,,,,,,,,,38,3,2,889.418151855469,105156070
5,7,156,70,3,,,,,,,,,,,,,,,,,,,,,,,38,3,2,889.418151855469,105156070
5,7,156,70,1,"TOMATOES",,7,,,,,,,,,,,,,,,,,,,,38,3,2,889.418151855469,105156070
5,8,157,3,2,"PLANTAIN",,10,,,,,,,,,,,,,,,,,,,,72,3,1,398.401397705078,105157003
5,8,157,3,1,,,,,,,,,,,,,,,,,,,,,,,72,3,1,398.401397705078,105157003
5,8,157,10,1,"DRINKS",21,122,60,"SACHET WATER",,8,,,,,,,,,,,,,,,,38,4,1,398.401397705078,105157010
5,8,157,21,1,"GARI",489,6,,"SUGAR",1088,5,,"GROUNDNUT",,1,,,,,,,,,,,,72,4,1,398.401397705078,105157021
5,8,157,22,1,,,,,,,,,,,,,,,,,,,,,,,46,7,1,398.401397705078,105157022
5,8,157,22,2,,,,,,,,,,,,,,,,,,,,,,,46,7,1,398.401397705078,105157022
5,8,157,28,1,,,,,,,,,,,,,,,,,,,,,,,41,6,1,398.401397705078,105157028
5,8,157,36,1,,,,,,,,,,,,,,,,,,,,,,,47,4,1,398.401397705078,105157036
5,8,157,43,1,,,,,,,,,,,,,,,,,,,,,,,44,5,1,398.401397705078,105157043
5,8,157,53,1,"COOKING BOWLS",315,140,,"WATER JUGS",1175,80,,,,,,,,,,,,,,,,41,2,1,398.401397705078,105157053
5,8,157,65,2,,,,,,,,,,,,,,,,,,,,,,,41,5,1,398.401397705078,105157065
5,8,157,65,1,,,,,,,,,,,,,,,,,,,,,,,41,5,1,398.401397705078,105157065
5,8,157,70,1,"FIRE EXTINGUISHER",,500,,"STATIONERY",,200,,,,,,,,,,,,,,,,56,4,1,398.401397705078,105157070
5,8,157,83,1,"REFRIGERATORS",,3000,,"HOME THEATERS",,1500,,"TELEVISION",,2000,,,,,,,,,,,,37,3,1,398.401397705078,105157083
5,8,157,86,1,,,,,,,,,,,,,,,,,,,,,,,50,2,1,398.401397705078,105157086
5,8,158,19,1,,,,,,,,,,,,,,,,,,,,,,,54,6,1,250.131408691406,105158019
5,8,158,24,2,"GINGER",1247,120,0,,,,,,,,,,,,,,,,,,,25,4,1,250.131408691406,105158024
5,8,158,24,1,"GUINNESS",21,45,0,"ORANGE",469,6,0,,,,,,,,,,,,,,,25,4,1,250.131408691406,105158024
5,8,158,25,1,,,,,,,,,,,,,,,,,,,,,,,63,4,1,250.131408691406,105158025
5,8,158,26,1,,,,,,,,,,,,,,,,,,,,,,,35,1,1,250.131408691406,105158026
5,8,158,35,1,"SWEETS",114,20,0,"BISCUITS",121,12,0,"DRINKS",1237,5,0,"KNOCKOUTS",415,3,0,"SACHET WATER",1139,1,0,2,0,38,5,1,250.131408691406,105158035
5,8,158,37,1,,,,,,,,,,,,,,,,,,,,,,,76,4,1,250.131408691406,105158037
5,8,158,48,1,,,,,,,,,,,,,,,,,,,,,,,78,3,1,250.131408691406,105158048
5,8,158,51,1,,,,,,,,,,,,,,,,,,,,,,,56,2,1,250.131408691406,105158051
5,8,160,7,1,"SOAP",1037,30,,"MILK",1260,20,,"MILO",297,20,,"VEGETABLE OIL",1248,20,,"TIN TOMATOES",1111,30,,250,,56,6,1,270.499694824219,105160007
5,8,160,8,1,"FOOTWEAR",635,10,,,,,,,,,,,,,,,,,,,,61,4,1,270.499694824219,105160008
5,8,160,11,1,,,,,,,,,,,,,,,,,,,,,,,48,5,1,270.499694824219,105160011
5,8,160,17,1,,,,,,,,,,,,,,,,,,,,,,,43,5,1,270.499694824219,105160017
5,8,160,18,1,,,,,,,,,,,,,,,,,,,,,,,61,4,1,270.499694824219,105160018
5,8,160,29,1,"BLOUSE",128,40,,"SKIRT",1025,80,,"TROUSERS",1127,20,,,,,,,,,,,,33,2,1,270.499694824219,105160029
5,8,160,48,1,"GARI",489,3,,"GROUNDNUT",1240,10,,"SUGAR",1088,3,1,"POWDERED MILK",1249,3,,"SACHET WATER",1242,12,,10,,38,5,1,270.499694824219,105160048
5,9,161,4,1,"FISH",435,3,,,,,,,,,,,,,,,,,,,,22,3,2,454.591522216797,105161004
5,9,161,11,1,,,,,,,,,,,,,,,,,,,,,,,53,3,2,454.591522216797,105161011
5,9,162,1,1,"ONION",1227,0,80,,,,,,,,,,,,,,,,,,,34,5,2,742.080200195313,105162001
5,9,162,8,1,"FIREWOOD",433,300,0,,,,,,,,,,,,,,,,,,,49,3,2,742.080200195313,105162008
5,9,162,15,1,,,,,,,,,,,,,,,,,,,,,,,37,7,2,742.080200195313,105162015
5,9,162,15,2,,,,,,,,,,,,,,,,,,,,,,,37,7,2,742.080200195313,105162015
5,9,162,19,1,,,,,,,,,,,,,,,,,,,,,,,80,7,2,742.080200195313,105162019
5,9,162,24,1,"PALM OIL",801,35,0,,,,,,,,,,,,,,,,,,,34,5,2,742.080200195313,105162024
5,9,162,27,1,,,,,,,,,,,,,,,,,,,,,,,30,6,2,742.080200195313,105162027
5,9,162,32,1,,,,,,,,,,,,,,,,,,,,,,,40,4,2,742.080200195313,105162032
5,9,162,35,1,"BANANA",1326,8,0,,,,,,,,,,,,,,,,,,,33,5,2,742.080200195313,105162035
5,9,163,9,2,"A4 SHEETS",7,39,,"MANILA CARD'S",679,9,,"MOBILE UNITS",1254,17,,"VIDEO CD'S",1218,19,,"SUPER GLUE",507,7,,9,,51,3,1,593.682922363281,105163009
5,9,163,9,1,,,,,,,,,,,,,,,,,,,,,,,51,3,1,593.682922363281,105163009
5,9,163,26,1,"T-SHIRT",1096,20,,"SHORT (KNIKA)",,50,,"SKIRT",1025,10,,,,,,,,,,,,46,3,1,593.682922363281,105163026
5,9,163,26,2,"BREAD",151,20,,,,,,,,,,,,,,,,,,,,46,3,1,593.682922363281,105163026
5,9,163,34,1,,,,,,,,,,,,,,,,,,,,,,,63,3,1,593.682922363281,105163034
5,9,163,37,1,,,,,,,,,,,,,,,,,,,,,,,40,2,1,593.682922363281,105163037
5,9,163,47,1,"BREAD",151,2,,,,,,,,,,,,,,,,,,,,40,5,1,593.682922363281,105163047
5,9,163,69,1,"CHICKEN WINGS",886,50,,"TURKEY WINGS",886,40,,"FISH",435,50,,"CHICKEN BACK",886,40,,"CHICKEN TIGHS",886,50,,20,,39,5,1,593.682922363281,105163069
5,9,163,72,1,,,,,,,,,,,,,,,,,,,,,,,54,2,1,593.682922363281,105163072
5,9,163,79,1,"SOAP",1037,10,50,"PURE",1139,4,,,,,,,,,,,,,,,,40,5,1,593.682922363281,105163079
5,10,164,6,1,,,,,,,,,,,,,,,,,,,,,,,64,5,2,264.63671875,105164006
5,10,164,19,1,,,,,,,,,,,,,,,,,,,,,,,45,6,2,264.63671875,105164019
5,10,164,20,1,,,,,,,,,,,,,,,,,,,,,,,42,4,2,264.63671875,105164020
5,10,164,21,1,,,,,,,,,,,,,,,,,,,,,,,72,5,2,264.63671875,105164021
5,10,164,21,2,,,,,,,,,,,,,,,,,,,,,,,72,5,2,264.63671875,105164021
5,10,164,30,1,"BREAD",151,15,,"GARI",489,2,,"GROUNDNUT",1240,1,,"SUGAR",1088,2,,"MILO",1234,2,,5,,30,6,2,264.63671875,105164030
5,10,164,33,1,,,,,,,,,,,,,,,,,,,,,,,37,5,2,264.63671875,105164033
5,10,164,33,2,,,,,,,,,,,,,,,,,,,,,,,37,5,2,264.63671875,105164033
5,10,164,35,1,"MAIZE",1273,500,,,,,,,,,,,,,,,,,,,,53,3,2,264.63671875,105164035
5,10,164,35,2,"GARI",489,6,40,"GROUNDNUT",1240,4,50,"SUGAR",1088,1,80,,,,,,,,,,,53,3,2,264.63671875,105164035
5,10,164,38,1,,,,,,,,,,,,,,,,,,,,,,,53,3,2,264.63671875,105164038
5,10,165,5,1,"PALM OIL",801,12,,,,,,,,,,,,,,,,,,,,61,2,1,562.062866210938,105165005
5,10,165,19,1,"SOAP",1298,30,,"BISCUITS",1114,15,,"TOFFEES",1114,10,,"TIN MILK",1260,15,,"TIN TOMATOES",1111,12,,150,,57,4,1,562.062866210938,105165019
5,10,165,23,1,,,,,,,,,,,,,,,,,,,,,,,45,2,1,562.062866210938,105165023
5,10,165,31,1,"ALCOHOL",21,,,,,,,,,,,,,,,,,,,,,67,2,1,562.062866210938,105165031
5,10,165,47,1,,,,,,,,,,,,,,,,,,,,,,,32,4,1,562.062866210938,105165047
5,10,165,53,1,,,,,,,,,,,,,,,,,,,,,,,40,2,1,562.062866210938,105165053
5,10,165,57,1,,,,,,,,,,,,,,,,,,,,,,,78,1,1,562.062866210938,105165057
5,10,165,58,1,,,,,,,,,,,,,,,,,,,,,,,48,5,1,562.062866210938,105165058
5,11,166,1,1,,,,,,,,,,,,,,,,,,,,,,,41,6,2,426.59130859375,105166001
5,11,166,8,1,,,,,,,,,,,,,,,,,,,,,,,42,4,2,426.59130859375,105166008
5,11,166,12,1,"POLYTHENE BAG",878,4,,,,,,,,,,,,,,,,,,,,50,3,2,426.59130859375,105166012
5,11,166,19,1,,,,,,,,,,,,,,,,,,,,,,,40,5,2,426.59130859375,105166019
5,11,166,19,2,,,,,,,,,,,,,,,,,,,,,,,40,5,2,426.59130859375,105166019
5,11,166,39,2,"WAALEY",1284,20,,"FIREWOOD",433,2,,,,,,,,,,,,,,,,48,7,2,426.59130859375,105166039
5,11,166,39,3,,,,,,,,,,,,,,,,,,,,,,,48,7,2,426.59130859375,105166039
5,11,166,39,1,,,,,,,,,,,,,,,,,,,,,,,48,7,2,426.59130859375,105166039
5,11,166,47,1,,,,,,,,,,,,,,,,,,,,,,,30,4,2,426.59130859375,105166047
5,11,166,56,1,,,,,,,,,,,,,,,,,,,,,,,53,6,2,426.59130859375,105166056
5,11,166,60,2,,,,,,,,,,,,,,,,,,,,,,,55,2,2,426.59130859375,105166060
5,11,166,60,1,,,,,,,,,,,,,,,,,,,,,,,55,2,2,426.59130859375,105166060
5,11,166,62,1,,,,,,,,,,,,,,,,,,,,,,,57,6,2,426.59130859375,105166062
5,14,168,9,1,,,,,,,,,,,,,,,,,,,,,,,30,2,1,476.901824951172,105168009
5,14,168,25,2,,,,,,,,,,,,,,,,,,,,,,,37,7,1,476.901824951172,105168025
5,14,168,25,1,"CHICKEN",1239,200,,"TIN TOMATOES",1111,160,,"VEGETABLE OIL",1248,15,,"RICE",1244,80,,"GARI",489,70,,150,,37,7,1,476.901824951172,105168025
5,14,168,43,1,"CIGARETTE",278,53,,"SUGAR",1088,76,80,"GARI",489,12,60,"GROUNDNUT",1240,28,,"RICE",1244,21,,600,,47,6,1,476.901824951172,105168043
5,14,168,44,1,,,,,,,,,,,,,,,,,,,,,,,32,2,1,476.901824951172,105168044
5,14,168,46,1,,,,,,,,,,,,,,,,,,,,,,,47,6,1,476.901824951172,105168046
5,14,168,52,1,,,,,,,,,,,,,,,,,,,,,,,38,1,1,476.901824951172,105168052
5,14,168,67,1,"SACHET",1242,30,,,,,,,,,,,,,,,,,,,,35,1,1,476.901824951172,105168067
5,14,168,71,1,"SOAP",1037,80,,"EXERCISE BOOK",1301,30,,"PURE WATER",1242,60,,"TIN TOMATOES",1111,15,,"MILK",1260,50,,800,,56,4,1,476.901824951172,105168071
5,14,168,86,1,,,,,,,,,,,,,,,,,,,,,,,45,5,1,476.901824951172,105168086
5,12,169,7,1,,,,,,,,,,,,,,,,,,,,,,,24,3,2,274.251892089844,105169007
5,12,169,8,1,"TIN MILK",1260,5,0,"CAN TOMATOES",1111,3,0,"RICE",1244,30,0,"TOFFEES",1114,3,0,,,,,,,33,3,2,274.251892089844,105169008
5,12,169,14,1,,,,,,,,,,,,,,,,,,,,,,,56,3,2,274.251892089844,105169014
5,12,169,17,1,,,,,,,,,,,,,,,,,,,,,,,41,6,2,274.251892089844,105169017
5,12,169,36,1,,,,,,,,,,,,,,,,,,,,,,,50,3,2,274.251892089844,105169036
5,12,170,7,2,,,,,,,,,,,,,,,,,,,,,,,55,3,2,700.871948242188,105170007
5,12,170,7,1,,,,,,,,,,,,,,,,,,,,,,,55,3,2,700.871948242188,105170007
5,12,170,8,1,,,,,,,,,,,,,,,,,,,,,,,36,4,2,700.871948242188,105170008
5,12,170,10,1,,,,,,,,,,,,,,,,,,,,,,,64,8,2,700.871948242188,105170010
5,12,170,10,2,,,,,,,,,,,,,,,,,,,,,,,64,8,2,700.871948242188,105170010
5,12,170,10,3,,,,,,,,,,,,,,,,,,,,,,,64,8,2,700.871948242188,105170010
5,12,170,11,1,,,,,,,,,,,,,,,,,,,,,,,22,5,2,700.871948242188,105170011
5,12,170,12,1,,,,,,,,,,,,,,,,,,,,,,,35,4,2,700.871948242188,105170012
5,12,170,12,2,,,,,,,,,,,,,,,,,,,,,,,35,4,2,700.871948242188,105170012
5,12,170,19,1,,,,,,,,,,,,,,,,,,,,,,,27,1,2,700.871948242188,105170019
5,12,170,21,1,,,,,,,,,,,,,,,,,,,,,,,53,4,2,700.871948242188,105170021
5,12,170,21,3,,,,,,,,,,,,,,,,,,,,,,,53,4,2,700.871948242188,105170021
5,12,170,21,2,,,,,,,,,,,,,,,,,,,,,,,53,4,2,700.871948242188,105170021
5,12,170,22,1,,,,,,,,,,,,,,,,,,,,,,,40,10,2,700.871948242188,105170022
5,12,170,25,1,,,,,,,,,,,,,,,,,,,,,,,37,5,2,700.871948242188,105170025
5,12,170,35,1,"TIN FISH",435,2,0,"DRY CELL",1253,4,0,"SOAP",1037,4,0,"BISCUIT",121,5,,"MOSQUITO COIL",575,4,0,10,0,41,1,2,700.871948242188,105170035
5,12,170,35,2,,,,,,,,,,,,,,,,,,,,,,,41,1,2,700.871948242188,105170035
5,12,170,37,1,,,,,,,,,,,,,,,,,,,,,,,39,1,2,700.871948242188,105170037
5,13,171,5,1,,,,,,,,,,,,,,,,,,,,,,,48,5,2,217.183502197266,105171005
5,13,171,5,2,,,,,,,,,,,,,,,,,,,,,,,48,5,2,217.183502197266,105171005
5,13,171,8,1,,,,,,,,,,,,,,,,,,,,,,,37,1,2,217.183502197266,105171008
5,13,171,10,1,,,,,,,,,,,,,,,,,,,,,,,52,1,2,217.183502197266,105171010
5,13,171,11,1,,,,,,,,,,,,,,,,,,,,,,,33,1,2,217.183502197266,105171011
5,13,171,11,2,,,,,,,,,,,,,,,,,,,,,,,33,1,2,217.183502197266,105171011
5,13,171,18,1,,,,,,,,,,,,,,,,,,,,,,,61,10,2,217.183502197266,105171018
5,13,171,20,1,,,,,,,,,,,,,,,,,,,,,,,28,5,2,217.183502197266,105171020
5,13,171,20,3,,,,,,,,,,,,,,,,,,,,,,,28,5,2,217.183502197266,105171020
5,13,171,20,2,,,,,,,,,,,,,,,,,,,,,,,28,5,2,217.183502197266,105171020
5,13,171,29,1,,,,,,,,,,,,,,,,,,,,,,,39,6,2,217.183502197266,105171029
5,13,171,29,2,,,,,,,,,,,,,,,,,,,,,,,39,6,2,217.183502197266,105171029
5,66,172,3,1,"BEER",21,14,0,"APETESHI",19,32,0,"GUINNESS",21,28,0,"MALT",,17,0,,,,,,,70,10,2,750.823181152344,105172003
5,66,172,5,1,,,,,,,,,,,,,,,,,,,,,,,46,4,2,750.823181152344,105172005
5,66,172,15,1,,,,,,,,,,,,,,,,,,,,,,,37,3,2,750.823181152344,105172015
5,66,172,16,1,,,,,,,,,,,,,,,,,,,,,,,35,3,2,750.823181152344,105172016
5,66,172,31,1,"CLOTHS",,180,,"LADIES SHOE",,60,,"UTENCILS",,250,,,,,,,,,,,,38,1,2,750.823181152344,105172031
5,66,172,33,1,,,,,,,,,,,,,,,,,,,,,,,45,4,2,750.823181152344,105172033
5,66,172,33,2,,,,,,,,,,,,,,,,,,,,,,,45,4,2,750.823181152344,105172033
5,66,172,34,1,,,,,,,,,,,,,,,,,,,,,,,45,9,2,750.823181152344,105172034
5,66,172,40,1,,,,,,,,,,,,,,,,,,,,,,,47,2,2,750.823181152344,105172040
5,14,173,1,2,,,,,,,,,,,,,,,,,,,,,,,59,2,2,451.956207275391,105173001
5,14,173,1,1,"RICE",,120,,"SACHET WATER",1242,4,50,"SUGAR",1088,130,50,"SOAP",1037,30,,"BLADE",1280,12,,500,,59,2,2,451.956207275391,105173001
5,14,173,4,2,,,,,,,,,,,,,,,,,,,,,,,35,6,2,451.956207275391,105173004
