"id1","id2","id3","id4","entno","s5a_31ii","s5a_32ii","s5a_4ii","s5a_5ii","s5a_6","s5a_7i","s5a_7ii","s5a_b","s5a_9i","s5a_9ii","s5a_10i","s5a_10ii","s5a_11","s5a_11i","s5a_11ii","s5a_11iii","s5a_11iv","s5a_11v","s5a_11vi","s5a_11vii","s5a_11viii","s5a_11ix","s5a_11x","s5a_11xi","s5a_11xii","s5a_12","s5a_13","s5a_14ii","s5a_15","s5a_16","s5a_17","s5a_18","s5a_19","s5a_20","s5a_20i","s5a_20ii","s5a_20iii","s5a_20iv","s5a_20v","s5a_20vi","s5a_20vii","s5a_20viii","s5a_20ix","s5a_20x","s5a_20xi","s5a_20xii","s5a_20ia","s5a_20iia","s5a_20iiia","s5a_20iva","s5a_20va","s5a_20via","s5a_20viia","s5a_20viiia","s5a_20ixa","s5a_20xa","s5a_21i","s5a_21ii","s5a_22i","s5a_22ii","s5a_23","s5a_23i","s5a_23ii","s5a_23iii","s5a_23iv","s5a_23v","s5a_23vi","s5a_23vii","s5a_23viii","s5a_23ix","s5a_23x","s5a_23xi","s5a_23xii","s5a_24i","s5a_24ii","s5a_25i","s5a_25ii","s5a_26i","s5a_26ii","s5a_27i","s5a_27ii","s5a_28i","s5a_28ii","s5a_29i","s5a_29ii","hhno"
8,148,302,4,1,2,,2,2,"SALE OF CHARCOAL","RETAIL",5239,,,,5,,"1-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,2,"1,4,7",1,2,2,1,2,2,1,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAHHHHHH","A","A","A","A","A","A","H","H","H","H","H","H",200,0,150,0,50,0,90,,50,,20,,108302004
4,49,120,24,1,2,,,2,"SELLING FISH","RETAILING",5252,,,,5,5,"1,2,3,11,12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAANNNNNNNLH","H","A","A","N","N","N","N","N","N","N","L","H",200,0,180,0,140,0,70,,60,,45,,104120024
6,102,207,7,1,1,,,1,"SALES OF CHILDREN SHOES","RETAIL TRADE NOT IN STORES",5252,,,,14,,"1-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,5,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAALLLLLAAHH","H","A","A","L","L","L","L","L","A","A","H","H",140,0,90,0,70,0,100,,60,,30,,106207007
7,115,268,73,1,3,,,1,"REPAIR OF BICYCLE","SERVICE",5260,,,,5,,"1-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LHAAHAAHHHLL","L","H","A","A","H","A","A","H","H","H","L","L",150,0,100,0,60,0,20,,20,,20,,107268073
3,1,66,149,1,1,,,1,"COMPUTER ASSOCIATE TECHNICIANS","INFORMATION AND COM. TECHNO",4530,"REPAIR & INSTALLATION OF OTHER ELECTRONIC EQUIPMENTS/ITEMS",,4530,5,8,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,13,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",0,0,450,0,0,0,,,220,,,,103066149
7,112,243,21,1,1,,,,"DRESSMAKING","FASHION",1810,,,,23,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAHHHALLLAHH","H","A","H","H","H","A","L","L","L","A","H","H",200,0,160,0,100,0,5,,3,50,2,,107243021
2,2,35,21,1,1,,,1,"BREAD BAKING","MANUFACTURING OF BREAD",5122,,,,18,,"1-12",1,1,1,1,1,1,1,1,1,1,1,1,2,60,-8,2,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NHHHHALLAAAN","N","H","H","H","H","A","L","L","A","A","A","N",378,40,283,60,189,20,298,40,223,80,149,20,102035021
2,8,52,74,1,1,,,1,"SALE OF COOKED RICE AND STEW","RETAIL TRADE",5252,,,,5,2,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"LLHHHHLLHAHA","L","L","H","H","H","H","L","L","H","A","H","A",500,0,400,0,300,0,250,0,230,0,200,0,102052074
5,73,142,12,1,1,,,1,"BUY &SELLING PROVISIONS","TRADING",5219,,,,16,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HALLLLLAAHHH","H","A","L","L","L","L","L","A","A","H","H","H",4000,0,3200,0,2000,0,3300,,2800,,1500,,105142012
4,59,128,21,2,7,,,7,"SELLING OF MAIZE","FOOD",5220,,,,8,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,2,,2,2,2,2,2,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"AAHHHLLAAALL","A","A","H","H","H","L","L","A","A","A","L","L",600,0,450,0,200,0,380,,270,,120,,104128021
5,80,144,59,1,1,,,1,"SALE OF DRINKS",,5211,,,,13,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"NLLAAAHHAAAA","N","L","L","A","A","A","H","H","A","A","A","A",120,0,80,0,40,0,85,,50,,25,,105144059
1,10,19,4,1,2,,,2,"SALE OF CASSAVA","DOOR-TO-DOOR RETAILING",5259,,,,6,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAHHHLLLLHH","A","A","A","H","H","H","L","L","L","L","H","H",480,0,360,0,240,0,370,,280,,180,,101019004
7,115,268,16,2,2,,,2,"PROCESSING &SALE OF SMOKED FISH","MANUFACTURING",1512,"SALE OF FROZEN CHICKEN(COLD STORE)","RETAILING",5211,9,,"1-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,2,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAHAALLLLAH","H","A","A","H","A","A","L","L","L","L","A","H",6400,0,6300,0,6150,0,6000,,6000,,6000,,107268016
2,29,42,14,1,1,,,1,"FISHING",,501,,,,12,8,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAALLLLLHHH","H","A","A","A","L","L","L","L","L","H","H","H",360,0,300,0,240,0,40,,30,,20,,102042014
2,2,35,27,1,1,,,1,"RETAIL SALE OF UNDERWEAR","TRADE",5219,,,,15,,"11",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,2,"3",2,2,1,2,2,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"ALLAALLLLLHH","A","L","L","A","A","L","L","L","L","L","H","H",200,0,120,0,80,0,150,,95,,70,,102035027
3,1,80,54,1,1,,1,1,"PAINTING","BUILDING COMPLETION",4540,,,,10,,"JAN-NOV",1,1,1,1,,1,1,1,1,,1,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"LLAA LLNN HH","L","L","A","A",,"L","L","N","N",,"H","H",300,0,200,0,100,0,50,,30,,20,,103080054
3,1,70,3,2,2,,2,2,"FRYING OF DOUGHNUT","FOOD PREPARATION",5520,,,,20,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAHHHHHHH","A","A","A","A","A","H","H","H","H","H","H","H",200,0,50,0,0,0,,,30,,,,103070003
6,111,225,30,1,1,,,1,"KENKEY PRODUCTION","MANUFACTURING",5520,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAALLLHHHHHA","H","A","A","L","L","L","H","H","H","H","H","A",60,0,45,0,30,0,35,,20,,20,,106225030
8,148,300,25,1,2,,,2,"SALE OF FOOD(RICE WATER)","FOOD",5520,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LHHHAHHAHHHA","L","H","H","H","A","H","H","A","H","H","H","A",180,0,120,0,60,0,80,,45,,30,,108300025
2,2,34,76,1,2,,,2,"RETAIL OF FOOD STUFF","RETAIL",5211,,,,10,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,1,"7",2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,100,0,0,0,100,,20,,"AHHHHHHLLLLA","A","H","H","H","H","H","H","L","L","L","L","A",200,0,100,0,50,0,100,,70,,40,,102034076
2,7,50,25,1,2,,,,"SALE OF PROVISIONS","RETAIL TRADE",5252,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"AAALLLAAHHHH","A","A","A","L","L","L","A","A","H","H","H","H",200,0,100,0,80,0,150,,40,,30,,102050025
6,10,213,24,2,2,,,2,"TRADING","SELLS COOKING OIL",5220,,,,10,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",100,0,80,0,50,0,80,0,50,0,30,0,106213024
5,10,165,23,1,1,,,1,"SALE OF RICE WATER","MANUFACTURE OF OTHER FOOD PRODUCTS",1549,,,,5,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHLLLAAAALLA","H","H","L","L","L","A","A","A","A","L","L","A",600,0,450,0,300,0,350,,300,,240,,105165023
2,6,45,60,1,1,,,1,"GENERAL CARPENTRY","SERVICE",3611,,,,15,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHAHAAAAAHH","H","H","H","A","H","A","A","A","A","A","H","H",1200,0,1000,0,800,0,400,,300,,200,,102045060
5,73,142,37,1,1,,,1,"BUYING AND SELLING","TRADE",5252,,,,3,,"1,2,8-12",1,1,,,,,,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HA     LAAHH","H","A",,,,,,"L","A","A","H","H",500,0,300,0,180,0,380,,200,,120,,105142037
4,3,101,69,1,1,,,1,"CARRIAGE OF PASSENGERS ON MOTOR BIKE","TRANSPORT",6022,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAHALLLAAHH","H","A","A","H","A","L","L","L","A","A","H","H",200,0,150,0,65,0,50,,30,,15,,104101069
1,13,10,88,1,2,,,2,"SELLING OF SACHET WATER","RETAIL-TRADE",5252,,,,0,3,"10-12",,,,,,,,,,1,1,1,1,,,5,2,16,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAH",,,,,,,,,,"A","A","H",500,0,200,0,0,0,400,,160,,,,101010088
6,10,211,37,1,2,,,2,"SALE OF COOKED RICE",,5520,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,2,50,-8,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAALLLHHHH","A","A","A","A","A","L","L","L","H","H","H","H",2920,0,2203,0,1648,0,2320,,1753,,1348,,106211037
3,1,72,46,1,2,,,2,"MANUFACTURING OF OTHER FABRICATED ALUMINIUM PRODUCTS SUCH AS BAKING PANS, BUCKETS ETC.","MANUFACTURE OF FABRICATED ALUMINIUM PRODUCTS.",2899,,,,1,3,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,3,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",0,0,60,0,0,0,,,40,,,,103072046
5,73,142,59,2,2,,,2,"FOOD VENDOR","RESTAURANT",5520,,,,7,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NNNNNNNNNNNN","N","N","N","N","N","N","N","N","N","N","N","N",500,0,400,0,320,0,380,,320,,200,,105142059
2,6,45,4,1,1,,,1,"HAIRDRESSING",,9302,,,,8,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAHHHALLLLHH","H","A","H","H","H","A","L","L","L","L","H","H",350,0,302,50,255,0,60,,50,,40,,102045004
6,10,219,42,1,1,,,1,"PHOTO AND VIDEO PRODUCTION","PUBLISHING AND PRINT",2222,,,,5,,"ALL",1,1,1,1,1,1,1,1,1,1,,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAALLAAA H","A","A","A","A","A","L","L","A","A","A",,"H",150,0,70,0,30,0,80,,40,,20,,106219042
2,6,45,13,1,1,,,1,"FISHING BY CANOE",,501,,,,10,10,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAHHHLL","A","A","A","A","A","A","A","H","H","H","L","L",800,0,600,0,400,0,400,,300,,200,,102045013
3,44,91,89,1,2,,,2,"SELL PASTRIES & MINERALS","RETAIL TRADE",5220,,,,4,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,2,"3",2,2,1,2,2,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"LAAHAHHAALLH","L","A","A","H","A","H","H","A","A","L","L","H",300,0,200,0,120,0,250,,150,,90,,103091089
8,10,301,11,1,2,,,2,"BUYING AND SELLING OF SECOND-HAND CLOTHS","CLOTHING",5232,,,,15,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAAHHALLALL","H","A","A","A","H","H","A","L","L","A","L","L",100,0,80,0,30,0,70,,50,,10,,108301011
6,10,215,44,1,2,,,2,"HAIRBRAIDING","SERVICE ACTIVITIES",9302,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAHHHAAHH","A","A","A","A","A","H","H","H","A","A","H","H",300,0,230,0,150,0,200,,150,,50,,106215044
4,59,128,83,1,2,,,2,"SELLING USED CLOTHES",,5219,,,,,8,"5-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NNNNLLAAAAHH","N","N","N","N","L","L","A","A","A","A","H","H",300,0,270,0,260,0,240,,240,,240,,104128083
3,44,91,113,1,1,,,1,"WASHING OF CLOTHING","WASHING & CLEANING OF TEXTILE",9301,,,,4,,"2-12",,1,1,1,1,1,1,1,1,1,1,1,1,,,5,9,13,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAA",,"A","A","A","A","A","A","A","A","A","A","A",0,0,44,0,0,0,,,8,,,,103091113
2,3,36,2,1,1,,,1,"FISHING","FISHING",501,,,,4,,"1-10",1,1,1,1,1,1,1,1,1,1,,,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAAAAAHAA","H","A","A","A","A","A","A","H","A","A",,,400,0,200,0,70,0,200,,130,,50,,102036002
4,58,131,24,1,2,,,2,"SELLING RICE BALLS",,5520,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"ALHHHAAAALLL","A","L","H","H","H","A","A","A","A","L","L","L",250,0,150,0,100,0,200,,110,0,70,0,104131024
1,13,9,136,1,1,,,1,"SALE OF FABRICS","RETAILING",5232,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAHHHH","A","A","A","A","A","A","A","A","H","H","H","H",600,0,400,0,0,0,400,,300,,,,101009136
6,1,217,23,1,1,,,1,"SELLING OF PEPSODENT","RETAIL TRADE",5252,,,,,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,10,1,2,"1",1,2,2,2,2,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"LLLLLLLHHHHH","L","L","L","L","L","L","L","H","H","H","H","H",600,0,0,0,210,0,100,,,,30,,106217023
3,43,98,74,1,2,,,2,"SALE OF PROVISIONS AND FOODSTUFFS","RETAIL TRADE",5211,,,,25,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",0,0,500,0,0,0,,,400,,,,103098074
3,44,89,3,1,1,,,1,"MANUFACTURING OF BASIC METAL","MANUFACTURE OF BASIC IRON AND STEEL",2710,,,,4,6,"1-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,12,1,1,"2",2,1,2,2,2,2,2,2,2,2,0,0,0,100,0,0,0,0,0,0,0,0,500,,350,,"AAAAAAAAHAHH","A","A","A","A","A","A","A","A","H","A","H","H",200,0,100,0,70,0,300,,120,,50,,103089003
6,10,202,18,1,2,,,2,"SELLING CLOTHING","SELLING CLOTHING",1810,,,,,3,"10-12",,,,,,,,,,,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HH",,,,,,,,,,,"H","H",70,0,0,0,0,0,50,,,,,,106202018
6,10,215,59,1,1,,,1,"SALE OF MOBILE PHONES","SALES",5252,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAAHAALLLHH","H","A","A","A","H","A","A","L","L","L","H","H",1600,0,1450,0,1200,0,1200,,1000,,1000,,106215059
6,102,208,30,1,2,,,2,"SELLS CORN DOUGH","TRADING",5220,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",100,0,80,0,70,0,65,0,40,0,30,0,106208030
1,13,11,19,1,1,,,1,"RETAIL SALE OF SACHET WATER","RETAIL TRADE",5252,,,,,6,"1, 7-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"ANNNNNLAAAAA","A","N","N","N","N","N","L","A","A","A","A","A",0,0,120,0,60,0,,,68,,32,,101011019
8,148,300,24,1,1,,,1,"SALES OF BELTS","FASHION",5252,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAALLHHHHH","A","A","A","A","A","L","L","H","H","H","H","H",400,0,300,0,100,0,200,,90,,60,,108300024
3,1,81,4,1,1,,,1,"SALE OF LACE AND SLIPPERS","RETAIL OF TEXTILES",5232,,,,,5,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",0,0,2500,0,0,0,,,1800,,,,103081004
7,115,268,9,1,1,,,,"RETAILING OF ICE CREAM","RETAIL OF ICE CREAM",5211,,,,20,,"1-12",1,1,1,1,1,1,1,1,1,,1,1,2,,,5,2,13,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLLLLAAA HH","L","L","L","L","L","L","A","A","A",,"H","H",70,0,50,0,20,0,50,,30,,10,,107268009
3,37,92,80,1,1,,,1,"SALE OF TEA","HOTELS & RESTAURANTS",5520,,,,20,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,1,1,3,2,"1",1,2,2,2,2,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"LLAAHHHHALAA","L","L","A","A","H","H","H","H","A","L","A","A",200,0,100,0,50,0,150,,60,,30,,103092080
3,44,91,131,1,2,,,2,"STALL & MARKET SALESPERSONS","RETAIL TRADE",5220,,,,2,6,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,3,2,"1",1,2,2,2,2,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAALLAAHH","A","A","A","A","A","A","L","L","A","A","H","H",300,0,120,0,100,0,50,,30,,20,,103091131
6,10,204,17,1,1,,1,1,"HAIRDRESSING","HAIRDRESSING",9302,,"HAIRDRESSING",9302,6,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAALLLLLAAHA","H","A","A","L","L","L","L","L","A","A","H","A",50,0,35,0,30,0,10,,8,,5,,106204017
6,84,193,38,1,1,-8,,1,"HIRING OF SOUND SYSTEM",,7130,,,,12,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,2,36,-8,3,2,2,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAAAAAALAAH","H","A","A","A","A","A","A","A","L","A","A","H",200,0,150,0,100,0,30,0,20,0,10,0,106193038
6,110,227,116,1,2,,,2,"PETTY TRADING",,5252,,,,,2,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHAALLLLAAA","H","H","H","A","A","L","L","L","L","A","A","A",150,0,130,0,120,0,120,,120,,120,,106227116
6,10,219,89,1,2,,,1,"SELLING OF TOFFIE AND PASTRIES","SALES",5252,"ICE WATER SELLING","SALES",5252,4,,"1-11",1,,1,1,1,1,1,1,1,1,1,,1,,,5,2,,2,1,"2",2,1,2,2,2,2,2,2,2,2,0,0,0,100,0,0,0,0,0,0,0,0,400,,84,,"A HAAHLAAAH","A",,"H","A","A","H","L","A","A","A","H",,250,0,150,0,100,0,120,,120,,120,,106219089
1,13,11,28,1,1,,,1,"RETAIL SALE OF PROVISION","TRADE",5211,,,,5,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"ALHHAAALLLAH","A","L","H","H","A","A","A","L","L","L","A","H",690,0,600,0,380,0,500,,450,,300,,101011028
5,8,158,25,1,2,,,2,"PREPARES AND SELLS PORRIDGE","FOOD INDUSTRY",5520,,,,10,,"1-11",1,1,1,1,1,1,1,1,1,1,1,,1,,,,2,10,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AALHHLLAALL","A","A","L","H","H","L","L","A","A","L","L",,195,0,130,0,110,0,170,,150,,120,,105158025
7,127,251,23,1,1,,,1,"SALE OF SECOND HAND DRESSING BAGS","RETAIL TRADE",5252,,,,3,,"1-9",1,1,1,1,1,1,1,1,1,,,,1,,,5,2,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAHHALLAA","H","A","H","H","A","L","L","A","A",,,,360,0,300,0,250,0,160,,140,,130,,107251023
6,10,211,42,1,2,,,2,"DRESSMAKING","SEWING OF DRESSES",1810,,,,16,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,2,10,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAH","A","A","A","A","A","A","A","A","A","A","A","H",106,0,158,0,0,0,349,,162,,,,106211042
2,7,50,1,1,1,,,1,"MASONRY","CONSTRUCTION",4540,,,,12,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"AHHHHHAAAAAA","A","H","H","H","H","H","A","A","A","A","A","A",200,0,100,0,40,0,180,0,80,0,40,0,102050001
3,43,97,34,1,1,,,1,"PROVISIONS STORE","RETAIL TRADE",5211,,,,,8,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LAAHALAALALH","L","A","A","H","A","L","A","A","L","A","L","H",85,0,70,0,50,0,70,,60,,35,,103097034
1,6,2,16,1,1,,,1,"RETAILING",,5240,,,,10,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLAAAHHHHAA","L","L","L","A","A","A","H","H","H","H","A","A",1500,0,1000,0,700,0,1000,,700,,500,,101002016
3,1,62,22,1,1,,,1,"SELLING OF SILVER SHINE","TRADING",5239,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLAAAAHHHHHH","L","L","A","A","A","A","H","H","H","H","H","H",80,0,60,0,40,0,40,30,30,30,20,30,103062022
