"id1","id2","id3","id4","s4aiv_plotno","s4aiv_a41","s4aiv_a42","s4aiv_a43","s4aiv_a44","s4aiv_a45","s4aiv_a46","s4aiv_a47i","s4aiv_a47ii","s4aiv_a48i","s4aiv_a48ii","s4aiv_a49i","s4aiv_a49ii","s4aiv_a50","s4aiv_a51i","s4aiv_a51ii","s4aiv_a52i","s4aiv_a52ii","s4aiv_a53i","s4aiv_a53ii","s4aiv_a54i","s4aiv_a54ii","s4aiv_a55i","s4aiv_a55ii","s4aiv_a56","s4aiv_a57i","s4aiv_a57ii","s4aiv_a58","s4aiv_a59","s4aiv_a60","s4aiv_a61","s4aiv_a62","s4aiv_a63","s4aiv_a64ii","s4aiv_a65","s4aiv_a66i","s4aiv_a66ii","s4aiv_a67","s4aiv_a68","s4aiv_a69","s4aiv_a70","s4aiv_a71","s4aiv_a72","s4aiv_a73ii","s4aiv_a74i","s4aiv_a74ii","s4aiv_a75i","s4aiv_a75ii","s4aiv_a76","s4aiv_a77","hhno"
8,142,276,14,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108276014
8,142,276,14,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108276014
8,142,276,14,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108276014
8,142,276,15,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108276015
8,142,276,15,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108276015
8,142,276,15,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108276015
8,142,276,15,4,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108276015
8,142,276,17,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,20,2,,,,,,,,,,,,,,,1,108276017
8,142,276,18,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,20,2,,,,,,,,,,,,,,,1,108276018
8,142,276,18,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,20,2,,,,,,,,,,,,,,,1,108276018
8,142,276,19,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,20,2,,,,,,,,,,,,,,,1,108276019
8,142,276,23,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108276023
8,142,276,26,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,,,2,,,,,,,,,,,,,,,1,108276026
8,142,276,26,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,,,2,,,,,,,,,,,,,,,1,108276026
8,142,277,2,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"8",1,1,-8,2,,,,,,,,,,,,,,,2,108277002
8,142,277,2,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"8",1,1,-8,2,,,,,,,,,,,,,,,2,108277002
8,142,277,2,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"8",1,1,-8,2,,,,,,,,,,,,,,,2,108277002
8,142,277,4,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"8",1,1,,2,,,,,,,,,,,,,,,1,108277004
8,142,277,4,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,10,"8",1,1,,2,,,,,,,,,,,,,,,1,108277004
8,142,277,4,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"8",1,1,,2,,,,,,,,,,,,,,,1,108277004
8,142,277,10,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,108277010
8,142,277,10,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,108277010
8,142,277,11,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108277011
8,142,277,11,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108277011
8,142,277,14,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108277014
8,142,277,14,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108277014
8,142,277,20,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108277020
8,142,277,20,1,1,2,"1,2",2,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108277020
8,142,277,21,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108277021
8,142,277,21,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,21,2,,,,,,,,,,,,,,,1,108277021
8,142,277,24,1,1,2,"1,2",2,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108277024
8,142,277,24,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108277024
8,142,277,25,2,2,,,,2,,,,,,,,4,600,0,,,,,,,,,,,,,,1,"1",1,1,,2,,,,,,,,,,,,,,,1,108277025
8,142,277,25,1,1,1,"1",2,2,,,,,,,,4,900,0,,,,,,,,,,,,,,1,"1",1,1,,2,,,,,,,,,,,,,,,1,108277025
8,142,277,26,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,-8,2,,,,,,,,,,,,,,,1,108277026
8,142,277,26,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,26,2,,,,,,,,,,,,,,,1,108277026
8,142,277,26,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,-8,2,,,,,,,,,,,,,,,1,108277026
8,142,277,28,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277028
8,142,277,28,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277028
8,142,277,30,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277030
8,142,277,30,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277030
8,142,277,30,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277030
8,142,277,32,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277032
8,142,277,32,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277032
8,142,277,34,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277034
8,142,277,34,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277034
8,142,277,36,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277036
8,142,277,36,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108277036
8,142,279,17,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,4,3,"3",1,1,-8,2,,,,,,,,,,,,,,,1,108279017
8,142,279,19,1,1,2,"1,3",2,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108279019
8,142,279,19,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108279019
8,142,279,61,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,1,"1",1,1,-8,2,,,,,,,,,,,,,,,1,108279061
8,142,279,95,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,,8,2,,,,,,,,,,,,,,,1,108279095
8,142,279,95,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,108279095
8,142,279,96,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",2,2,,2,,,,,,,,,,,,,,,1,108279096
8,142,279,96,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",2,2,,2,,,,,,,,,,,,,,,1,108279096
8,142,279,102,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,10,"1",1,1,-8,2,,,,,,,,,,,,,,,1,108279102
8,142,279,102,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,10,"1",1,1,-8,2,,,,,,,,,,,,,,,1,108279102
8,142,279,102,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,10,"1",1,1,-8,2,,,,,,,,,,,,,,,1,108279102
8,142,279,111,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108279111
8,142,279,111,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108279111
8,142,279,122,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108279122
8,142,279,122,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108279122
8,142,279,125,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,1,"8",1,,-8,2,,,,,,,,,,,,,,,1,108279125
8,142,279,125,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,3,1,"8",1,,-8,2,,,,,,,,,,,,,,,1,108279125
8,143,281,15,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108281015
8,143,281,15,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108281015
8,143,281,34,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108281034
8,143,281,34,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108281034
8,143,281,41,1,1,1,"1",2,2,,,,,,,,4,20,0,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108281041
8,143,281,41,2,2,,,,2,,,,,,,,4,20,0,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108281041
8,143,281,45,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108281045
8,143,281,45,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108281045
8,143,281,51,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108281051
8,143,281,51,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108281051
8,143,281,51,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108281051
8,143,281,72,1,1,2,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"1",1,1,1,2,,,,,,,,,,,,,,,1,108281072
8,143,281,72,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"1",1,1,1,2,,,,,,,,,,,,,,,1,108281072
8,143,281,72,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"1",1,1,1,2,,,,,,,,,,,,,,,1,108281072
8,143,281,73,3,1,1,"1",1,4,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,2,,2,,,,,,,,,,,,,,,1,108281073
8,143,281,73,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,2,,2,,,,,,,,,,,,,,,1,108281073
8,143,281,73,1,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,2,,2,,,,,,,,,,,,,,,1,108281073
8,143,281,73,5,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,2,,2,,,,,,,,,,,,,,,1,108281073
8,143,281,73,4,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,2,,2,,,,,,,,,,,,,,,1,108281073
8,143,281,77,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,42,2,,,,,,,,,,,,,,,1,108281077
8,143,281,77,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,42,2,,,,,,,,,,,,,,,1,108281077
8,143,281,77,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,42,2,,,,,,,,,,,,,,,1,108281077
8,143,281,78,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",1,1,1,2,,,,,,,,,,,,,,,1,108281078
8,143,281,78,1,1,1,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",1,1,1,2,,,,,,,,,,,,,,,1,108281078
8,143,281,79,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"1",1,1,1,2,,,,,,,,,,,,,,,1,108281079
8,143,281,79,1,1,2,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"1",1,1,1,2,,,,,,,,,,,,,,,1,108281079
8,143,281,79,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"1",1,1,1,2,,,,,,,,,,,,,,,1,108281079
8,143,281,83,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108281083
8,143,281,83,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108281083
8,143,281,83,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108281083
8,143,281,91,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,6,"1",1,1,,2,,,,,,,,,,,,,,,1,108281091
8,143,281,91,4,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,6,"1",1,1,,2,,,,,,,,,,,,,,,1,108281091
8,143,281,91,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,6,"1",1,1,,2,,,,,,,,,,,,,,,1,108281091
8,143,281,91,3,1,1,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,,6,"1",1,1,,2,,,,,,,,,,,,,,,1,108281091
8,143,281,95,3,1,1,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,108281095
8,143,281,95,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,108281095
8,143,281,95,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,108281095
8,143,281,100,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,,2,,,,,,,,,,,,,,,1,108281100
8,143,281,100,3,1,1,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,,2,,,,,,,,,,,,,,,1,108281100
8,143,281,100,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,,2,,,,,,,,,,,,,,,1,108281100
8,143,281,101,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108281101
8,143,281,101,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108281101
8,143,281,101,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,108281101
8,144,280,1,3,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280001
8,144,280,1,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280001
8,144,280,1,2,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280001
8,144,280,2,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280002
8,144,280,2,2,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280002
8,144,280,2,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280002
8,144,280,3,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,2,,2,,,,,,,,,,,,,,,1,108280003
8,144,280,4,2,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280004
8,144,280,4,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280004
8,144,280,4,3,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280004
8,144,280,8,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,108280008
8,144,280,8,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,108280008
8,144,280,8,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,108280008
8,144,280,9,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,2,1,"1",1,1,7,2,,,,,,,,,,,,,,,1,108280009
8,144,280,9,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,1,"1",1,1,7,2,,,,,,,,,,,,,,,1,108280009
8,144,280,10,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,108280010
8,144,280,10,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,108280010
8,144,280,11,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,1,"1",1,1,7,2,,,,,,,,,,,,,,,1,108280011
8,144,280,11,2,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,2,1,"1",1,1,7,2,,,,,,,,,,,,,,,1,108280011
8,144,280,13,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280013
8,144,280,13,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280013
8,144,280,13,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280013
8,144,280,15,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,10,"1",1,1,14,2,,,,,,,,,,,,,,,1,108280015
8,144,280,15,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,10,"1",1,1,14,2,,,,,,,,,,,,,,,1,108280015
8,144,280,17,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280017
8,144,280,17,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108280017
8,144,280,99,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",1,2,-8,2,,,,,,,,,,,,,,,1,108280099
8,144,280,99,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",1,2,-8,2,,,,,,,,,,,,,,,1,108280099
8,144,280,99,1,1,1,"6",1,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",1,2,-8,2,,,,,,,,,,,,,,,1,108280099
8,147,273,3,1,2,,,2,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108273003
8,147,273,4,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108273004
8,147,273,9,1,2,,,,2,,,,,,,,3,40000,,,,,,,,,,,,,,,1,"8",1,2,-8,2,,,,,,,,,,,,,,,1,108273009
8,147,273,9,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,4,6,"1",2,2,,2,,,,,,,,,,,,,,,1,108273009
8,147,273,14,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108273014
8,147,273,15,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108273015
8,147,273,15,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108273015
8,147,273,28,1,1,,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,2,1,"1",1,1,-8,2,,,,,,,,,,,,,,,1,108273028
8,147,273,30,1,2,,,2,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",1,2,,2,,,,,,,,,,,,,,,1,108273030
8,147,273,36,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108273036
8,147,273,36,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108273036
8,147,273,38,1,1,1,"6",2,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,,2,,,,,,,,,,,,,,,1,108273038
8,147,273,42,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108273042
8,147,273,50,1,1,2,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",1,2,,2,,,,,,,,,,,,,,,1,108273050
8,147,273,56,1,2,,,,2,,,,,,,,4,80,,,,,,,,,,,,,,,1,"1",1,2,,2,,,,,,,,,,,,,,,1,108273056
8,147,273,60,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,2,,,,,,,,,,,,,,,1,108273060
8,147,273,63,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108273063
8,147,273,66,1,2,,,,2,,,,,,,,4,90,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,108273066
8,148,298,3,2,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298003
8,148,298,3,1,2,,,,2,,,,,,,,4,3000,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298003
8,148,298,4,2,2,,,,2,,,,,,,,4,4800,,,,,,,,,,,,,,,8,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298004
8,148,298,4,1,2,,,,2,,,,,,,,4,6000,,,,,,,,,,,,,,,8,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298004
8,148,298,9,2,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,5,"16",1,2,-8,2,,,,,,,,,,,,,,,1,108298009
8,148,298,9,1,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,5,"16",1,2,-8,2,,,,,,,,,,,,,,,1,108298009
8,148,298,10,1,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298010
8,148,298,16,1,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298016
8,148,298,16,2,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298016
8,148,298,19,1,2,,,,2,,,,,,,,4,30,,,,,,,,,,,,,,,1,"11",1,2,-8,2,,,,,,,,,,,,,,,1,108298019
8,148,298,19,2,2,,,,2,,,,,,,,4,50,,,,,,,,,,,,,,,1,"11",1,2,-8,2,,,,,,,,,,,,,,,1,108298019
8,148,298,20,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,108298020
8,148,298,21,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"16",1,1,27,2,,,,,,,,,,,,,,,1,108298021
8,148,298,21,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"16",1,1,27,2,,,,,,,,,,,,,,,1,108298021
8,148,298,22,1,2,,,,2,,,,,,,,4,10000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298022
8,148,298,22,2,2,,,,2,,,,,,,,4,20000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298022
8,148,298,24,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,6,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,108298024
8,148,298,24,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,6,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,108298024
8,148,298,25,2,2,,,,2,,,,,,,,4,9600,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298025
8,148,298,25,1,2,,,,2,,,,,,,,4,14400,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298025
8,148,298,26,1,1,1,"2",1,2,,,,,,,,4,7200,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298026
8,148,298,26,2,2,,,,2,,,,,,,,4,4800,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298026
8,148,298,29,2,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298029
8,148,298,29,1,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298029
8,148,298,30,1,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298030
8,148,298,30,2,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,108298030
8,148,300,25,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,,2,,,,,,,,,,,,,,,1,108300025
8,148,300,37,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,108300037
